""	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"	"V117"	"V118"	"V119"	"V120"	"V121"	"V122"	"V123"	"V124"	"V125"	"V126"	"V127"
"50"	161	32	173	58	0	0	41	0	189	31	18	162	26	9	119	0	23	0	482	0	181	73	0	0	7	17	200	23	2	82	9	42	155	78	34	72	0	12	20	100	0	39	77	8	42	4	0	38	0	88	9	0	26	2	0	77	13	6	307	67	73	47	43	181	533	141	197	13	8	15	18	27	86	11	323	10	41	4	35	45	0	0	66	810	0	29	52	71	18	884	0	22	47	72	515	11	0	43	13	51	0	185	169	0	46	47	45	27	25	38	103	421	73	18	117	10	59	0	10	9	0	0	81	25	0	0	10
"51"	0	43	150	30	0	367	37	0	0	22	0	191	0	11	152	0	34	0	354	16	182	52	14	70	5	0	224	0	18	44	0	52	113	156	0	73	47	30	25	168	143	33	0	15	116	6	3	34	163	51	4	80	0	985	0	44	4	16	0	0	66	65	0	162	636	0	145	0	24	14	32	57	134	20	267	0	32	29	12	0	31	0	119	663	0	0	36	83	5	3931	0	22	41	4	546	15	0	0	4	77	239	0	0	7	46	0	57	0	0	10	35	392	0	0	0	16	0	0	0	1	21	0	141	42	0	6	2
"52"	160	21	0	0	110	0	26	0	157	0	2	0	13	20	89	38	0	16	412	0	114	77	0	73	27	23	160	32	0	40	0	32	0	93	0	14	16	35	12	74	117	43	0	17	52	14	0	0	181	125	0	0	40	443	62	17	0	8	312	27	137	78	0	0	432	150	174	6	36	0	13	21	0	5	371	8	36	0	11	0	13	0	92	687	0	0	36	80	11	522	43	0	43	0	513	7	0	27	0	0	0	0	118	0	0	26	67	0	0	16	92	399	0	0	122	13	0	252	0	22	0	50	47	20	200	0	10
"53"	0	42	153	54	0	212	62	81	213	41	0	0	0	0	132	1	23	63	420	20	108	0	1	105	11	12	232	0	0	17	0	49	154	0	25	32	27	10	10	136	225	83	93	6	85	0	20	53	0	72	0	57	13	1210	0	59	16	26	0	39	94	39	0	0	540	0	144	13	68	0	28	31	0	8	302	0	51	25	0	0	0	0	133	940	53	10	47	0	0	6856	0	18	32	65	547	21	0	0	0	0	352	310	116	8	62	37	0	1	0	42	0	415	100	30	0	12	252	0	0	13	16	0	94	7	273	0	4
"54"	174	12	0	41	95	0	35	0	0	6	0	0	23	0	145	0	0	0	288	0	0	77	0	116	0	24	246	35	1	50	1	38	0	111	0	0	10	25	9	189	192	18	68	0	55	14	1	24	169	60	6	0	43	747	48	27	0	0	337	0	62	69	35	175	587	0	202	0	22	6	0	31	87	15	361	12	26	0	0	46	0	26	75	734	31	19	76	0	17	580	0	25	55	35	517	0	27	0	0	20	0	392	141	0	0	17	51	102	160	7	118	430	0	16	94	17	81	272	51	21	34	0	72	9	251	8	6
"55"	149	38	0	53	88	148	17	0	0	0	0	467	0	18	115	2	58	41	269	21	146	45	20	0	35	12	200	0	4	33	6	27	116	0	0	42	0	2	18	116	217	0	39	17	43	13	0	22	0	0	6	0	20	109	77	78	0	32	298	0	43	65	41	156	567	117	139	0	38	33	17	73	102	22	356	0	0	104	0	0	0	0	125	751	20	0	0	109	0	2532	0	0	44	0	447	11	22	0	0	4	278	310	114	0	12	0	0	0	0	19	0	414	75	17	85	16	67	0	13	9	20	0	103	7	305	0	14
"56"	158	23	0	16	93	0	20	0	152	31	15	29	0	13	143	0	13	0	295	0	0	66	11	73	33	0	192	55	1	36	26	58	191	112	22	0	31	37	0	0	102	37	0	22	17	0	0	0	160	89	1	0	8	2017	0	18	0	0	274	0	0	37	0	167	498	91	166	0	33	12	0	0	177	0	401	17	19	7	18	16	25	7	164	0	9	0	71	0	0	2215	21	20	27	5	520	10	0	89	0	26	339	0	113	0	66	0	69	32	0	14	84	413	0	0	114	0	79	293	179	62	24	0	111	34	268	1	3
"57"	195	34	0	0	0	0	40	54	165	49	0	0	47	19	146	1	82	0	315	7	0	129	0	46	0	11	0	0	0	35	0	33	0	0	11	46	0	15	8	141	116	0	108	6	34	8	5	15	0	0	4	42	22	530	0	60	0	8	294	14	0	64	59	156	549	0	154	10	93	16	0	37	149	7	302	23	84	0	0	30	12	35	181	787	0	5	41	55	0	2263	0	14	55	26	497	25	0	17	0	0	360	0	185	22	47	0	0	14	0	6	51	391	0	32	132	7	139	302	0	0	0	66	98	29	306	8	10
"58"	228	0	0	0	101	0	19	0	147	0	14	29	43	5	145	0	0	5	0	6	0	0	0	83	0	56	234	42	0	62	7	57	180	82	0	86	1	8	24	168	116	0	0	0	52	10	0	8	145	28	4	0	17	302	87	22	9	0	338	0	74	0	50	174	520	122	222	0	32	0	23	86	0	28	341	24	0	7	10	16	0	7	0	797	0	0	92	54	14	1123	29	0	24	35	526	3	12	37	0	21	294	0	142	15	37	55	45	0	21	33	0	412	249	15	0	22	78	247	0	0	39	52	128	0	262	7	0
"59"	170	0	111	30	87	140	52	140	153	12	0	1	54	25	123	17	16	0	464	0	219	35	7	77	7	68	279	0	38	0	0	0	140	51	17	44	0	0	0	190	176	0	67	7	69	0	17	0	0	0	0	63	23	1638	40	52	0	0	302	0	34	46	0	169	615	155	161	3	31	27	22	46	76	19	385	12	57	14	0	12	36	0	0	764	0	0	61	147	7	5211	23	29	46	0	527	0	0	0	0	21	0	305	140	3	53	0	18	0	0	61	0	386	0	0	134	21	69	294	0	22	0	0	150	19	253	3	0
"60"	164	18	0	48	88	0	49	0	131	0	0	227	9	23	160	0	9	30	0	0	209	0	0	108	30	0	260	35	4	46	0	19	0	71	11	0	8	0	6	0	120	16	79	0	22	0	5	32	151	92	1	0	22	790	22	11	19	0	254	0	0	47	40	189	467	145	232	0	32	0	0	0	97	12	354	0	32	0	0	35	45	23	84	806	0	0	68	0	3	7722	22	23	36	0	0	29	10	48	0	0	0	296	126	2	41	0	19	32	0	50	65	360	156	36	0	13	43	220	0	0	0	0	126	0	0	0	15
"61"	130	17	0	58	105	212	47	78	0	24	0	0	8	25	181	21	0	58	507	42	0	0	5	0	13	0	0	0	0	0	14	41	114	60	13	34	13	0	0	66	74	98	72	0	72	17	22	49	0	54	2	55	18	2487	35	18	0	51	321	0	52	35	0	178	610	79	192	0	23	0	0	47	95	0	257	15	36	41	14	0	36	0	133	851	0	0	69	0	0	948	0	0	53	57	503	0	15	57	4	12	277	0	115	6	29	0	14	0	51	49	118	400	185	9	0	18	0	241	0	6	0	43	102	16	218	0	0
"62"	158	21	220	40	89	160	45	0	164	42	6	30	0	0	0	1	0	43	343	26	187	0	0	0	23	37	207	0	0	60	11	0	140	0	14	79	10	0	0	141	168	66	78	11	46	15	14	17	153	0	0	38	35	6174	0	26	0	0	308	0	0	34	0	170	562	0	189	0	22	5	0	0	150	26	350	0	24	24	10	20	14	0	0	669	19	7	51	147	0	1051	0	20	15	0	525	12	0	0	0	4	276	318	195	0	57	18	29	0	23	26	0	425	182	48	77	0	186	155	0	0	22	34	107	0	254	4	3
"63"	170	32	0	62	94	308	31	47	158	0	0	0	10	20	151	3	31	15	545	0	231	36	4	106	0	0	214	12	8	61	1	35	162	0	29	22	3	0	8	133	97	0	84	20	46	23	2	18	0	84	0	0	16	2083	37	0	25	0	288	20	119	51	53	0	543	92	221	0	14	0	47	0	98	7	335	12	43	11	0	0	37	0	162	835	32	5	67	46	0	2122	35	36	41	0	549	0	0	18	0	0	326	265	125	5	8	0	0	22	110	12	66	410	92	21	0	5	39	283	0	6	23	44	98	12	291	4	18
"64"	168	45	0	40	0	329	26	44	146	5	3	15	23	31	120	19	29	0	375	0	190	0	0	0	31	18	268	0	9	51	6	39	155	128	0	0	17	0	4	0	135	65	82	16	20	0	0	0	138	0	7	62	17	76	43	51	24	0	268	0	0	47	0	0	398	0	182	7	35	15	0	76	132	12	329	0	26	0	18	0	0	0	119	776	39	9	49	0	0	3377	17	0	52	178	521	9	16	0	17	0	0	245	137	0	0	0	0	46	229	26	0	0	125	13	110	14	86	0	19	0	11	61	135	0	244	10	0
"65"	237	0	0	0	92	0	30	0	136	9	0	0	4	15	115	0	37	0	0	11	228	88	4	69	25	10	267	0	36	59	0	0	0	69	0	0	12	13	3	0	155	44	66	21	30	9	0	37	154	0	2	0	26	536	22	25	13	11	255	0	99	27	0	172	684	110	266	0	0	0	18	91	0	0	334	17	48	2	26	16	22	48	0	784	0	2	79	138	0	5072	0	0	20	108	488	0	0	43	0	37	0	0	167	0	26	0	82	0	57	17	0	394	102	12	122	19	90	184	0	0	29	40	107	0	0	0	0
"66"	175	21	0	31	87	0	26	44	119	0	5	0	0	9	162	4	0	4	527	0	191	67	0	71	25	27	219	42	14	0	0	38	0	62	29	0	0	14	13	96	124	46	61	7	25	7	24	17	101	39	0	0	24	23	0	52	0	13	0	24	0	45	48	180	550	111	221	0	0	0	0	54	0	18	266	11	0	90	48	12	0	17	118	717	25	0	74	0	8	1252	23	29	41	40	523	0	4	0	0	0	258	0	176	0	25	27	0	60	0	8	0	433	0	20	171	20	69	249	9	4	29	26	113	27	207	7	2
"67"	184	17	236	30	112	92	11	0	119	6	0	5	20	44	149	0	0	1	286	11	158	52	0	82	2	25	191	90	3	40	6	57	88	122	31	57	12	0	15	70	109	0	45	0	0	8	7	0	157	48	8	14	0	775	78	0	15	1	335	0	68	48	53	138	361	0	202	0	83	7	0	79	0	9	349	10	17	34	0	0	19	0	97	902	26	34	68	38	0	6745	16	5	43	31	511	20	10	0	0	39	280	246	138	1	36	0	0	0	106	15	0	377	113	46	70	11	69	222	0	0	12	59	94	0	219	1	5
"68"	232	21	165	27	102	0	43	0	0	15	2	0	48	10	0	0	0	0	466	0	0	73	0	85	7	35	181	25	0	29	18	28	0	88	41	26	2	55	19	142	0	0	61	12	0	20	0	8	177	51	3	28	33	1991	32	20	13	0	325	0	0	67	0	206	540	155	226	0	12	0	0	62	131	10	302	15	30	3	0	0	0	9	0	0	33	0	69	0	2	744	0	9	39	76	470	0	0	0	0	0	408	0	142	7	64	0	20	0	0	24	0	430	171	30	163	0	101	252	0	0	17	0	72	0	200	9	0
"69"	160	22	145	37	75	0	27	0	158	0	5	0	29	0	132	12	73	40	490	10	215	59	19	0	47	36	248	0	0	47	2	0	0	49	15	65	3	0	16	124	121	0	74	18	34	0	0	53	0	0	0	0	17	2450	47	63	11	13	316	0	0	44	0	0	700	83	0	7	14	1	0	0	130	10	325	19	48	5	32	18	0	22	0	843	0	0	45	0	0	4028	13	0	42	0	496	0	0	73	0	0	317	412	108	0	72	0	45	0	0	56	67	372	136	31	81	11	0	0	4	3	0	35	89	11	249	4	7
"70"	88	33	190	0	91	283	43	47	0	16	5	0	0	3	140	0	39	0	354	0	192	24	5	89	20	0	238	18	5	67	0	27	0	0	0	0	0	20	15	0	157	114	0	11	50	12	0	50	126	0	0	54	23	3731	0	46	17	0	313	47	0	36	50	171	600	73	0	12	0	9	0	0	0	0	371	0	31	6	32	0	0	0	136	784	24	0	45	222	29	177	45	0	94	0	546	0	0	0	0	0	230	0	129	0	49	79	0	0	58	34	108	342	160	0	0	28	85	250	50	6	0	0	117	41	266	3	10
"71"	191	0	0	51	102	0	16	0	158	0	3	0	45	0	104	5	1	3	487	33	204	38	0	37	17	62	167	52	0	25	10	20	0	0	9	0	0	8	17	135	178	34	0	0	53	13	0	0	155	76	0	11	18	832	45	15	1	5	282	0	111	56	58	217	465	98	222	0	37	0	13	32	84	5	403	0	21	75	21	12	66	20	57	978	63	21	38	70	8	6543	0	25	29	76	545	18	0	2	23	0	0	331	150	0	21	23	28	100	115	28	48	399	0	0	118	15	91	0	5	0	28	0	83	0	213	8	0
"72"	0	47	196	52	77	128	25	0	0	34	0	67	19	4	137	1	64	18	747	0	195	43	0	61	0	16	294	30	16	41	0	36	54	0	5	0	0	28	0	111	116	0	77	11	54	4	39	31	159	41	4	47	12	596	0	17	26	14	315	38	51	43	0	190	441	0	163	4	0	18	0	69	0	0	376	22	34	14	0	0	0	6	164	698	0	0	43	163	5	9953	24	29	21	15	539	0	2	0	1	3	0	294	144	12	57	0	0	15	0	24	97	329	154	10	105	25	57	0	0	0	20	60	122	36	253	0	0
"73"	0	44	176	32	0	243	58	0	196	3	0	2	0	0	126	0	51	26	0	38	216	0	6	122	103	0	222	0	7	0	2	42	0	106	3	0	13	0	0	0	121	73	127	13	39	0	11	13	0	72	0	39	0	653	0	95	0	8	0	49	0	34	44	139	556	80	185	1	48	8	31	0	0	8	405	0	0	22	14	0	0	0	137	855	0	0	49	91	11	14459	7	33	0	0	588	15	0	0	5	0	0	0	114	5	49	44	75	30	0	13	86	457	63	4	0	18	81	319	20	8	34	30	76	29	217	0	0
"74"	0	41	92	31	74	239	56	124	167	0	0	0	0	0	155	4	29	0	384	13	185	0	6	110	46	0	230	0	15	40	2	36	101	75	0	58	0	0	3	133	161	48	56	2	45	0	0	18	128	0	0	0	0	1755	0	27	12	7	248	0	126	59	0	170	553	120	185	0	33	5	13	0	91	14	349	13	32	11	14	28	0	6	156	721	0	0	70	0	0	3463	0	17	57	93	507	18	0	0	0	56	238	0	137	4	39	69	0	0	0	26	92	328	0	0	89	13	107	253	0	0	55	43	77	0	241	1	0
"75"	141	28	0	27	89	0	22	0	0	21	6	0	18	19	121	0	24	0	408	0	132	0	20	0	0	0	213	30	0	67	0	0	0	129	0	35	8	24	15	0	154	70	0	0	0	16	0	11	0	0	4	60	31	3967	0	22	20	3	0	29	0	38	54	169	533	109	192	0	0	16	8	41	73	4	338	5	38	17	10	0	55	18	163	775	20	0	70	0	0	2270	30	13	48	0	500	9	60	0	4	27	230	249	150	0	31	65	0	0	35	48	119	323	161	57	88	18	109	0	8	3	0	71	64	0	247	0	5
"76"	106	0	0	34	87	348	0	0	177	0	17	1	0	0	138	0	0	0	360	0	158	44	3	62	26	0	217	37	0	43	0	19	229	0	0	36	10	0	4	109	151	0	109	17	68	14	0	0	0	26	6	67	15	285	32	34	10	17	291	40	0	56	49	0	636	89	161	0	48	38	16	0	281	18	321	0	26	48	36	0	0	0	72	682	0	0	58	96	28	6102	54	10	31	0	486	19	5	0	4	0	0	0	169	5	78	0	41	0	0	18	107	312	111	0	0	18	40	223	48	0	6	60	62	0	179	11	6
"77"	113	44	0	0	77	0	0	106	131	3	11	0	12	29	112	11	36	10	0	5	224	0	10	62	0	0	221	30	2	44	7	71	154	0	10	38	18	39	0	0	132	29	0	7	91	0	0	8	0	0	0	47	0	39	40	60	15	0	241	52	0	47	35	136	666	0	159	12	45	0	18	70	138	0	371	17	38	0	28	0	0	1	138	732	36	16	65	10	54	7159	45	0	22	0	478	0	86	46	1	52	0	0	115	0	40	6	0	18	12	14	0	389	0	9	81	12	0	0	0	0	19	51	0	10	214	0	4
"78"	130	43	329	21	75	0	65	27	159	0	0	4	21	0	133	6	79	0	602	0	0	80	0	0	0	0	231	24	5	64	8	39	176	49	0	58	0	21	28	166	145	56	67	0	87	0	0	48	0	15	0	21	0	260	43	8	12	0	328	35	52	0	26	0	444	0	194	0	44	0	6	33	101	20	314	7	20	0	32	0	0	0	102	0	31	4	65	0	0	8414	32	33	41	0	498	17	0	0	0	0	252	0	159	8	32	0	27	153	19	12	113	397	137	0	104	18	49	300	0	4	0	38	116	16	332	0	0
"79"	0	45	199	42	77	87	75	33	209	68	0	0	0	0	127	32	0	23	527	0	170	42	11	78	31	0	323	0	0	41	0	37	143	127	0	57	0	19	9	144	186	27	0	10	82	0	0	37	150	81	0	0	0	1357	32	23	34	5	238	13	29	30	26	177	469	0	183	21	40	0	24	78	0	30	326	12	59	54	0	27	0	0	136	919	0	0	50	0	13	96	54	0	34	0	517	0	0	0	0	52	0	0	124	4	30	0	31	38	0	15	145	399	0	8	0	11	78	0	0	0	16	41	49	0	241	1	4
"80"	131	31	107	42	70	0	81	46	192	4	0	159	16	0	166	0	41	60	368	31	0	0	18	109	7	42	343	49	0	30	5	44	97	0	16	0	0	18	6	0	72	64	82	11	0	17	0	0	188	0	4	49	18	243	71	32	15	14	0	54	38	68	0	171	469	101	145	2	69	17	0	0	141	0	353	16	38	0	0	32	0	0	77	670	38	14	27	111	0	3510	0	0	43	17	550	8	1	11	0	53	0	349	117	0	20	0	16	0	58	16	70	455	0	12	0	0	48	155	1	0	16	0	74	33	266	6	0
"81"	171	20	0	29	74	108	54	0	164	0	1	0	0	10	202	2	27	0	0	9	0	60	0	0	40	0	250	29	1	0	0	36	128	0	7	0	6	25	14	0	188	62	110	12	55	6	11	0	0	56	2	52	37	824	0	49	7	12	320	54	15	51	0	0	535	78	236	0	0	27	7	33	0	7	301	0	49	0	0	2	0	19	77	785	0	20	82	39	0	6806	52	0	23	14	510	0	0	6	0	10	0	397	93	0	29	0	45	0	31	7	0	395	65	16	64	18	101	0	0	0	20	0	68	6	298	0	2
"82"	166	42	0	45	70	53	54	51	172	23	17	0	19	0	164	1	24	0	0	0	0	0	1	94	10	0	129	43	0	84	9	32	0	94	5	37	0	6	0	0	0	0	0	16	61	9	6	31	137	0	5	0	40	9	66	19	0	0	254	0	54	50	0	193	462	111	200	0	27	14	4	57	142	15	359	0	43	35	30	2	0	1	0	784	0	9	45	0	14	2314	0	0	0	0	533	0	0	32	0	31	319	0	126	0	48	14	0	0	163	16	0	423	212	2	153	11	118	0	0	0	8	43	79	31	286	0	0
"83"	122	27	0	58	71	0	62	33	0	17	0	0	0	0	170	23	45	64	0	18	0	26	9	90	0	46	161	28	0	93	5	0	151	0	18	83	15	50	22	0	199	0	80	11	0	17	0	21	180	88	3	125	28	5160	0	0	29	0	296	0	47	42	44	160	442	99	131	5	35	3	30	0	0	20	283	0	9	0	0	4	0	1	0	685	27	0	36	10	0	4273	0	21	46	11	515	0	3	0	0	0	298	0	106	1	24	0	34	0	42	0	59	444	0	2	158	22	0	307	0	1	12	53	139	23	244	10	13
"84"	162	16	141	29	74	143	43	21	190	0	0	0	14	23	134	3	0	21	0	0	0	39	0	107	0	0	258	0	0	62	9	65	153	0	19	100	0	28	0	0	171	45	69	16	50	8	0	19	0	73	13	42	0	1374	0	22	0	4	288	0	0	65	0	158	526	128	148	1	0	11	10	15	0	0	314	14	0	29	11	0	72	0	63	733	0	0	57	0	6	3186	11	12	36	51	499	5	0	85	0	46	0	0	143	0	18	0	60	22	73	12	88	371	0	53	103	17	114	0	8	24	0	83	123	0	240	2	2
"85"	149	39	279	46	76	273	35	69	154	0	0	0	34	27	164	13	4	28	489	35	0	0	23	80	23	24	286	24	0	67	3	60	115	0	2	66	0	0	28	126	99	62	42	10	54	0	0	0	120	60	0	60	5	1736	0	68	12	0	0	58	38	38	0	0	538	97	0	0	14	13	0	32	146	11	308	8	0	1	35	0	0	1	148	783	0	0	0	73	0	843	0	18	82	38	469	0	7	0	38	0	0	255	120	1	61	15	30	0	100	48	121	374	0	35	71	0	91	259	0	10	50	0	70	0	251	8	13
"86"	0	47	117	54	82	86	33	11	169	0	1	11	13	50	162	0	15	0	0	6	0	79	36	60	31	5	0	0	0	37	0	20	0	42	14	35	0	9	9	73	112	28	70	17	149	14	1	0	127	44	4	0	0	1184	0	20	0	6	310	32	57	39	0	0	330	108	0	12	38	4	8	55	68	3	383	15	0	15	0	0	51	82	0	828	0	15	76	89	0	1427	0	0	11	31	527	0	0	0	0	0	0	343	132	0	14	0	0	0	0	10	91	420	134	21	83	0	95	0	32	5	30	30	116	0	266	11	5
"87"	240	0	152	44	100	139	26	23	133	0	0	47	2	42	133	0	0	34	482	0	199	0	6	115	8	15	289	24	8	43	0	14	154	0	0	53	1	0	19	69	110	77	0	15	0	17	0	13	166	88	7	84	32	12	80	0	9	9	322	0	0	53	0	142	482	111	219	0	0	11	0	115	121	8	341	0	55	0	16	33	18	47	56	0	0	0	57	0	6	553	0	0	73	31	498	0	0	21	0	0	0	288	0	9	34	19	97	20	0	35	0	458	0	1	140	0	126	225	0	0	0	55	64	0	247	9	7
"88"	154	24	0	33	90	219	34	0	173	1	5	0	13	0	121	44	0	0	354	11	163	0	1	110	13	0	320	0	0	41	2	21	0	0	3	0	21	0	16	0	159	58	0	12	0	9	0	0	0	42	2	0	0	452	0	0	13	0	310	9	26	60	38	162	0	0	200	18	47	23	20	48	150	0	290	18	88	5	36	0	0	0	87	980	20	0	36	44	0	7698	18	35	18	0	577	22	2	0	0	0	0	437	115	0	40	0	0	49	0	21	45	438	246	0	99	22	0	0	2	0	34	39	125	0	198	0	9
"89"	183	0	161	30	110	166	36	0	0	24	0	0	15	0	179	2	0	38	385	32	189	37	15	0	16	8	316	22	8	53	0	20	0	0	10	39	0	4	12	91	0	103	119	12	50	25	27	13	148	76	0	85	17	63	119	10	0	0	240	0	0	41	60	167	643	110	228	0	49	0	17	0	140	0	456	19	21	0	30	0	0	1	0	789	14	4	42	0	0	4464	10	0	30	85	426	22	0	9	0	28	247	226	124	29	60	43	52	14	0	0	0	379	0	13	61	18	126	231	0	11	24	53	98	14	0	5	8
"90"	160	28	0	23	90	0	29	0	167	0	0	0	20	24	142	1	0	3	392	25	181	0	7	0	0	0	216	71	0	0	2	19	174	68	0	39	0	0	0	0	81	37	97	0	64	16	0	13	0	59	3	0	39	116	37	23	0	3	308	0	62	51	0	187	570	119	0	26	66	0	21	31	95	6	356	19	20	1	0	14	0	0	76	0	41	9	74	66	0	862	0	0	0	12	521	39	18	0	6	0	0	0	135	0	0	39	86	0	0	23	0	411	137	24	0	16	95	0	1	8	17	0	92	0	268	14	0
"91"	267	0	117	0	87	0	24	41	0	0	2	0	0	0	0	3	0	32	342	7	0	46	4	38	0	0	256	42	0	0	16	27	146	0	15	64	1	0	0	126	0	55	0	0	0	0	0	33	122	60	6	46	83	1037	68	47	0	14	267	25	72	50	41	0	450	149	246	0	0	7	24	53	0	0	492	0	76	23	0	0	21	22	126	0	0	0	50	19	0	83	12	3	44	36	492	0	27	0	7	16	0	363	160	10	25	0	42	33	0	23	77	387	144	18	170	17	87	197	0	0	30	33	95	0	207	2	9
"92"	201	35	0	45	96	179	20	0	0	0	3	0	22	7	140	23	0	0	367	21	0	20	0	80	3	0	206	30	0	34	32	12	142	114	35	0	0	11	10	148	154	0	94	12	0	15	0	15	180	60	0	0	19	549	58	0	10	10	240	34	41	0	40	167	460	128	220	0	31	0	17	131	100	10	326	12	28	0	12	0	43	0	0	716	0	0	46	180	11	6751	0	19	41	33	436	0	0	0	1	39	0	357	104	12	73	0	79	46	60	41	85	389	0	12	170	11	44	256	1	0	0	78	97	0	206	12	8
"93"	0	41	158	40	95	333	47	0	128	23	3	1141	0	24	124	3	27	31	0	7	0	42	0	108	26	13	206	42	0	15	12	38	0	47	0	0	0	5	0	157	213	53	82	0	53	7	6	0	0	0	0	113	29	381	66	8	0	0	234	0	58	36	12	190	499	0	181	0	8	15	24	0	124	5	309	0	41	29	0	0	0	1	131	725	13	9	0	0	0	854	0	6	89	38	607	0	14	7	1	37	0	167	170	1	0	0	37	5	0	48	127	333	0	26	0	21	37	0	0	19	22	71	102	12	195	8	0
"94"	250	12	175	0	74	0	56	50	133	61	0	0	29	17	148	27	19	0	0	0	145	0	1	0	12	44	244	0	0	44	0	54	102	99	0	31	18	11	15	132	105	0	71	13	28	0	1	39	0	38	0	0	53	1297	0	54	13	13	229	0	31	67	69	128	541	110	198	10	0	12	24	80	49	0	312	8	19	36	6	63	0	0	0	746	0	17	81	72	6	7151	27	16	45	49	444	6	16	0	1	40	0	0	121	5	39	0	59	54	34	12	0	465	0	12	192	0	168	312	7	0	0	37	139	0	219	11	8
"95"	141	32	204	38	79	83	44	0	117	23	0	0	12	13	148	0	13	5	289	15	277	0	1	72	7	0	219	19	2	26	0	22	0	0	5	38	11	24	14	128	140	29	0	16	68	11	10	0	174	43	1	29	55	969	42	39	25	11	277	44	81	57	21	183	517	59	158	0	0	0	20	82	98	20	313	17	36	0	0	0	0	0	149	826	40	12	51	95	28	8896	41	0	16	0	488	0	0	30	1	3	251	0	163	0	49	15	44	0	0	18	148	500	187	4	154	0	120	213	7	7	26	62	75	0	226	41	2
"96"	131	33	0	39	87	166	30	57	187	0	0	0	0	26	177	10	11	0	350	25	158	57	0	97	63	27	164	35	0	45	0	49	0	50	0	72	11	0	25	151	176	42	47	5	56	12	9	37	182	0	1	0	18	1236	0	22	21	0	301	12	0	53	0	158	406	110	211	13	46	25	0	96	0	13	295	6	24	11	50	0	0	0	81	775	22	1	77	48	3	7867	0	0	32	0	468	12	0	10	1	0	0	374	158	32	45	0	89	61	46	32	124	393	95	0	0	20	85	324	0	0	6	0	76	35	245	0	12
"97"	0	51	69	31	73	238	44	0	109	50	9	0	0	23	144	2	55	8	488	0	0	54	6	0	18	25	250	32	0	60	0	0	79	0	3	40	3	0	16	0	116	0	123	0	40	11	2	32	0	84	0	94	17	551	75	45	27	8	257	0	89	64	0	0	539	96	214	7	29	0	0	40	134	8	309	12	34	13	15	12	29	0	124	993	0	13	70	32	6	2552	0	15	22	0	525	2	0	27	0	25	0	0	131	0	33	0	28	0	125	28	91	309	0	25	135	0	89	0	0	49	45	0	88	23	207	18	4
"98"	177	26	0	38	79	0	17	29	0	0	15	0	49	0	131	13	17	18	461	22	0	58	19	72	0	12	242	20	0	52	4	22	110	0	0	31	13	0	19	73	121	24	129	9	47	0	5	52	0	73	3	0	26	1395	0	0	8	7	0	26	79	58	0	168	503	83	205	0	68	14	0	12	0	7	249	18	0	24	4	0	0	0	126	0	33	1	66	34	3	6643	0	0	55	0	511	0	0	64	0	0	283	340	120	0	44	23	0	5	48	0	0	403	95	40	0	8	70	0	0	12	29	0	48	0	210	0	5
"99"	0	46	0	26	0	242	61	61	111	6	0	331	21	0	159	0	31	34	524	14	0	43	7	74	0	8	248	0	0	45	0	71	81	109	18	0	0	10	0	124	160	58	0	0	42	7	4	3	0	41	0	36	0	191	37	46	19	0	290	34	0	38	61	156	0	0	190	2	0	9	15	23	78	10	405	13	22	14	6	0	66	0	132	814	0	10	47	72	9	13018	0	39	72	33	506	0	0	0	0	0	264	0	155	5	83	0	34	0	100	7	55	330	102	67	0	0	107	310	0	4	16	0	98	0	216	7	17
"100"	124	17	0	65	89	255	35	0	0	1	12	0	44	0	96	5	0	28	372	13	159	60	7	84	43	6	189	0	18	48	7	12	0	0	20	33	0	22	0	136	126	33	0	20	62	8	0	23	0	48	0	42	0	339	0	0	15	14	291	45	0	83	0	152	464	112	206	12	29	2	0	40	170	33	318	14	58	5	0	0	0	0	0	0	17	12	34	7	16	444	21	4	29	41	482	18	0	64	0	0	0	279	129	10	47	24	33	47	201	14	0	370	0	0	105	18	148	243	66	2	23	0	60	0	249	0	0
