""	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"	"V117"	"V118"	"V119"	"V120"	"V121"	"V122"	"V123"	"V124"	"V125"	"V126"	"V127"
"50"	113	41	0	43	71	0	35	69	107	11	0	0	28	15	162	31	18	0	0	0	159	79	23	101	2	9	344	0	0	57	14	56	0	112	0	26	0	0	7	115	145	58	106	11	0	10	0	7	132	50	4	41	19	1894	17	29	19	16	273	0	26	36	26	137	520	115	154	3	47	20	24	0	0	6	400	5	0	0	0	37	0	0	0	744	0	46	49	0	0	1110	0	16	38	11	514	17	0	24	0	0	373	0	135	0	49	0	0	68	44	0	74	421	65	0	90	0	0	192	0	18	34	79	65	0	242	3	14
"51"	125	51	0	73	93	290	59	45	152	15	1	0	35	11	0	0	80	50	540	49	101	0	0	80	45	0	307	46	10	0	24	0	94	0	11	56	0	21	13	155	159	43	61	16	67	7	6	11	167	83	0	56	0	708	37	34	0	0	282	11	0	38	43	226	463	102	198	9	17	0	10	0	109	9	362	9	44	17	0	0	0	0	0	836	21	0	57	117	0	4204	0	32	36	21	499	0	0	0	0	0	0	376	145	0	82	59	48	19	0	0	102	354	0	33	0	15	0	0	3	0	28	65	99	17	0	6	10
"52"	111	34	79	42	70	72	22	0	181	0	0	0	34	18	176	3	91	0	328	0	220	50	4	91	25	0	199	32	0	55	0	87	149	0	11	38	0	22	9	128	0	0	0	0	42	0	11	52	0	57	0	40	18	2308	74	9	0	0	272	0	44	0	19	0	451	0	161	0	0	16	8	93	0	17	326	11	45	0	63	61	0	28	0	878	13	0	46	233	5	4887	23	10	33	7	529	8	1	23	0	48	0	0	141	32	22	0	34	19	0	10	0	378	0	0	0	16	122	209	8	0	41	43	98	37	179	2	2
"53"	112	57	0	48	89	182	61	98	0	12	0	819	25	28	151	13	0	0	0	28	0	50	0	0	5	9	175	40	8	49	8	0	133	0	45	37	9	13	8	164	168	0	0	14	35	12	2	22	0	38	5	39	18	802	133	40	31	8	297	0	64	37	36	129	464	0	174	38	63	0	34	80	0	10	341	0	30	0	20	10	0	2	104	946	37	0	52	40	0	1143	0	0	18	0	477	7	0	34	0	0	0	0	126	0	0	31	14	21	47	26	61	395	103	6	0	16	101	0	21	50	0	57	89	11	228	14	3
"54"	171	37	168	28	86	0	47	0	123	0	6	0	0	0	129	7	33	0	425	0	175	42	0	67	9	38	181	0	20	81	10	43	140	79	23	26	2	0	12	0	107	41	0	17	55	0	0	12	0	68	0	0	32	1895	0	44	13	5	322	0	0	0	18	177	396	0	105	0	34	25	0	79	147	7	285	13	34	6	0	48	27	1	0	744	26	28	58	62	22	1665	0	17	41	19	511	4	5	18	0	8	0	0	152	0	59	22	26	0	30	14	92	395	0	5	124	14	85	0	0	4	16	0	88	0	290	0	8
"55"	157	46	125	63	77	0	27	157	132	0	8	0	0	0	120	0	55	47	433	22	0	0	19	79	12	0	197	0	18	64	8	75	125	0	0	0	24	14	30	0	0	90	53	24	58	10	27	28	0	0	3	66	15	632	0	39	25	0	289	31	33	48	0	0	602	0	221	0	0	0	18	41	109	0	401	0	42	121	11	12	29	0	149	837	31	4	66	62	5	1634	0	13	67	27	519	7	15	9	0	55	285	275	124	0	56	0	0	114	0	28	112	367	88	15	102	20	0	251	2	21	45	0	76	0	0	0	11
"56"	124	36	140	27	109	150	39	0	0	0	0	342	13	29	161	0	18	0	313	31	0	71	0	89	8	30	221	0	0	30	4	27	145	0	0	0	7	16	6	146	118	60	71	0	0	6	13	29	0	70	4	0	0	753	77	0	0	17	314	32	126	41	68	119	528	120	184	0	18	0	0	0	133	18	331	5	79	0	20	0	0	0	75	0	29	19	69	48	0	7930	0	22	0	156	548	0	45	9	0	42	284	0	124	0	72	0	0	0	74	11	0	370	0	15	90	12	95	310	0	6	40	73	85	0	300	3	2
"57"	123	24	127	43	100	0	19	185	145	36	2	0	0	0	143	2	0	26	0	4	0	55	0	100	16	18	341	13	0	39	14	55	106	59	12	92	0	10	0	169	53	0	82	0	65	0	0	17	138	61	9	116	30	436	87	24	0	46	309	0	53	45	33	182	495	131	161	0	32	4	11	67	107	7	327	18	28	129	6	0	24	67	98	737	0	0	74	89	3	2608	0	17	50	39	509	21	5	26	0	23	0	243	171	3	57	59	0	48	34	11	0	439	107	3	0	19	126	0	0	0	33	33	73	0	201	4	8
"58"	178	31	55	0	0	0	33	0	122	42	2	0	0	26	135	0	15	17	351	0	0	0	2	83	8	7	206	0	0	26	4	0	144	0	0	45	16	47	35	0	0	52	88	10	0	0	4	14	104	56	5	30	20	444	0	12	0	0	264	46	0	75	29	152	628	116	0	0	0	6	23	0	46	0	332	0	25	0	0	22	39	0	0	822	0	13	69	0	0	1381	0	32	40	0	511	0	1	0	0	0	0	0	163	4	66	62	0	48	91	22	64	424	0	9	0	9	45	0	0	4	24	56	123	29	190	1	1
"59"	158	15	0	21	69	239	0	15	125	0	0	0	0	12	146	0	25	0	599	0	0	0	4	79	0	0	176	87	8	39	18	23	139	68	18	69	10	0	13	0	194	79	69	17	0	12	14	32	162	46	0	39	27	307	60	39	28	0	308	0	0	43	0	165	533	0	184	7	71	19	29	86	42	13	363	14	0	64	13	22	0	0	83	0	0	0	71	111	0	2685	14	0	71	15	579	16	25	117	0	0	0	0	106	3	0	0	0	0	0	14	97	400	0	0	100	13	127	310	0	0	33	62	128	15	231	18	0
"60"	0	55	0	60	139	215	0	50	198	25	0	0	5	0	130	0	68	0	617	0	243	0	5	148	0	0	218	34	4	42	0	55	245	0	13	51	17	0	13	193	223	42	122	15	0	11	0	0	114	0	0	0	26	874	0	0	0	0	269	56	0	0	0	156	0	171	156	5	15	29	13	59	129	10	358	10	13	19	35	0	0	0	0	794	0	0	64	0	0	5018	0	13	0	36	508	12	1	0	0	0	0	335	114	0	38	50	0	0	0	18	0	437	108	0	139	12	100	238	22	0	0	0	124	31	207	6	6
"61"	121	37	151	68	92	0	0	0	171	0	7	0	20	53	141	1	56	11	495	22	0	46	0	109	18	0	211	0	34	54	0	85	0	84	0	20	0	5	16	0	0	33	46	12	58	6	0	0	141	94	5	0	0	3254	37	20	13	0	273	55	49	51	0	135	466	130	175	29	45	7	0	0	173	19	347	14	0	66	15	39	0	0	98	734	0	24	75	0	0	2576	0	6	40	107	524	0	6	0	0	20	0	310	102	0	38	0	0	9	52	28	87	433	126	0	91	0	126	232	0	7	23	0	52	0	0	9	4
"62"	193	0	0	45	85	184	46	35	0	0	0	0	0	13	130	5	25	36	489	0	0	49	0	94	5	45	196	22	0	40	12	0	0	54	29	49	0	33	0	0	168	48	0	0	0	13	0	21	120	40	4	28	46	2150	0	51	0	0	284	0	0	0	32	164	415	112	195	0	0	19	0	0	121	0	303	13	33	0	16	0	0	0	56	759	0	11	31	67	18	2219	11	41	37	17	600	3	2	0	0	0	0	446	169	0	0	12	92	0	98	21	0	361	98	1	0	17	0	0	0	1	0	0	67	0	197	3	6
"63"	207	0	247	51	0	31	40	157	0	0	5	0	0	11	140	0	7	0	432	9	0	0	0	101	8	31	0	52	18	53	7	41	0	80	8	54	8	54	19	0	149	91	0	0	0	8	8	19	135	0	10	99	48	481	0	62	13	0	314	0	90	40	54	190	559	112	0	5	23	20	0	0	120	6	351	18	70	19	0	16	63	1	118	722	22	0	41	44	0	2382	55	33	67	78	492	0	1	58	6	0	257	251	162	0	0	29	55	0	0	50	60	411	0	0	77	0	65	264	0	22	0	0	109	0	203	0	3
"64"	168	0	0	0	84	0	48	0	139	0	1	0	8	18	166	1	3	0	285	0	144	0	0	98	14	0	166	0	6	41	0	31	0	54	24	0	10	35	16	0	105	57	0	0	0	18	0	23	108	0	7	21	0	695	33	6	0	5	309	35	0	41	0	0	661	86	202	3	27	0	21	49	0	26	336	12	20	0	0	0	0	0	0	0	19	18	71	0	14	683	57	30	0	67	484	23	0	0	1	3	0	337	150	0	70	0	0	0	9	13	47	354	81	0	0	18	50	0	0	9	15	54	0	17	0	0	6
"65"	166	0	225	0	64	0	16	0	0	48	0	53	0	0	126	1	11	14	276	0	0	73	2	0	0	17	194	36	11	58	0	0	172	0	0	0	0	13	0	92	160	53	78	13	61	17	0	0	171	60	0	32	13	1221	0	50	0	6	367	0	155	66	0	160	574	85	155	0	28	4	7	45	28	0	376	12	53	54	31	0	0	0	131	685	0	0	42	0	9	1148	26	22	64	51	495	0	0	36	4	34	0	203	115	0	0	29	25	19	56	55	0	482	117	0	120	0	126	249	6	5	0	42	68	26	240	4	17
"66"	141	16	167	0	76	201	26	40	157	0	0	243	18	13	110	1	0	10	520	18	231	55	29	66	5	5	224	0	6	0	0	29	0	40	11	48	30	16	10	0	162	69	83	13	0	8	0	0	0	54	0	0	35	1179	81	31	18	0	275	0	85	52	0	164	543	90	167	3	0	0	20	46	113	0	304	0	55	0	0	37	0	79	134	802	0	0	71	44	8	3815	54	11	32	0	532	0	1	0	1	33	0	0	149	5	31	0	45	83	23	32	65	413	0	45	0	17	51	268	6	0	54	30	84	0	271	25	0
"67"	196	0	0	26	82	225	37	48	0	0	6	8	20	8	169	2	6	28	244	0	0	51	4	74	0	12	218	16	10	89	0	31	0	40	0	58	0	29	0	0	237	0	0	13	37	12	0	38	122	0	0	0	27	21	71	34	14	16	248	0	71	0	0	142	544	0	0	0	48	0	19	0	0	0	329	0	26	50	18	0	30	0	130	744	47	5	64	137	0	8650	72	16	69	5	481	7	0	0	2	84	274	375	140	17	80	0	93	0	133	17	128	341	0	41	0	13	106	0	2	3	25	87	106	10	0	0	6
"68"	209	0	0	0	59	235	65	0	126	0	0	0	0	11	176	1	6	0	483	0	0	81	2	64	0	43	219	41	5	43	7	44	0	65	0	20	5	17	5	0	184	52	0	20	0	7	31	24	123	106	3	56	21	2532	41	37	13	0	284	113	68	44	0	0	437	124	163	0	24	0	29	49	150	8	291	17	28	0	0	0	24	0	152	0	32	0	59	0	0	4636	19	26	16	35	517	19	0	45	0	34	0	324	105	0	35	20	56	16	186	0	84	364	157	6	0	12	0	297	20	0	0	0	58	0	244	6	0
"69"	189	16	0	49	77	230	31	57	137	0	0	0	16	0	133	5	0	0	305	0	190	0	10	0	0	10	172	0	10	27	11	18	0	81	3	58	0	36	0	126	128	0	67	5	0	12	12	25	0	87	0	61	24	93	0	41	0	0	243	0	28	0	59	0	0	125	200	1	24	0	15	0	0	0	315	15	37	14	0	0	11	10	141	851	34	1	44	118	0	849	24	0	40	68	529	11	6	15	1	0	285	0	158	3	0	0	92	0	0	16	60	407	0	25	166	0	0	319	0	35	48	101	103	0	219	1	2
"70"	131	41	90	61	97	70	50	0	127	15	13	0	4	0	146	3	30	29	347	14	154	27	0	123	1	0	222	69	0	0	0	0	161	53	16	0	0	20	12	97	230	24	0	0	78	0	0	5	134	0	5	49	12	3654	76	30	0	6	294	37	0	45	31	225	469	164	192	11	36	0	30	0	135	13	220	15	43	18	0	42	0	0	114	0	23	17	17	198	0	6220	0	20	0	51	538	19	3	27	0	13	367	278	142	13	48	85	46	16	110	10	95	433	208	21	0	12	94	0	0	17	16	31	87	21	206	14	1
"71"	158	24	0	49	92	0	39	52	146	27	0	20	12	35	181	20	8	0	215	13	0	76	10	80	8	22	266	0	12	44	0	58	124	101	31	28	27	0	7	0	183	58	93	23	54	0	0	40	0	0	2	0	24	2535	0	40	0	3	0	27	124	57	48	0	522	105	177	4	25	6	20	82	180	21	332	0	42	0	9	34	0	39	118	954	0	0	0	68	2	4531	7	19	39	0	530	0	34	3	2	0	311	0	144	0	47	27	0	53	0	0	0	414	0	20	0	13	112	279	0	21	33	38	89	0	175	0	4
"72"	190	0	128	31	0	128	36	119	129	0	0	74	0	14	178	8	0	0	358	21	0	116	0	93	7	0	0	34	0	45	2	21	0	175	0	51	0	61	12	92	178	0	0	15	53	17	0	34	140	64	0	0	25	1592	24	44	14	0	302	99	0	50	0	166	494	0	209	0	0	20	24	0	149	2	361	15	57	0	39	32	0	10	116	679	0	6	60	0	3	419	69	26	44	0	525	0	0	18	0	0	0	448	168	2	0	0	38	16	48	32	111	397	115	5	0	15	139	290	0	0	0	32	134	11	300	0	0
"73"	103	23	0	32	102	238	64	0	154	16	5	0	5	10	147	2	0	0	441	0	0	0	11	66	32	12	272	0	4	43	1	19	124	0	0	53	18	11	17	0	137	54	79	9	54	13	6	21	0	0	0	0	19	44	92	0	23	28	279	0	0	48	23	126	481	104	213	4	0	18	0	0	0	0	294	13	69	0	37	50	0	0	98	811	0	20	62	93	19	2544	13	8	45	43	530	10	36	6	0	35	0	397	159	20	0	44	0	84	0	18	69	379	165	0	143	13	71	0	2	19	0	58	94	0	0	0	5
"74"	0	54	0	57	63	0	70	64	187	0	0	0	28	3	126	2	44	0	335	13	0	126	0	52	15	15	189	30	0	40	0	20	122	0	0	0	0	0	14	0	141	0	0	19	0	5	0	14	128	32	1	47	0	849	0	30	0	6	279	0	0	47	36	164	547	0	151	8	31	0	24	45	88	28	313	16	28	44	20	13	0	0	86	728	31	16	39	0	0	9473	0	38	40	0	548	23	6	25	0	31	0	216	127	2	58	0	22	0	0	50	0	404	0	29	133	14	109	269	0	0	0	47	117	0	223	9	0
"75"	139	31	216	52	96	0	37	0	160	34	0	0	0	5	105	0	0	0	501	26	0	0	6	91	28	9	267	0	20	34	0	34	0	41	11	0	0	0	0	107	136	78	70	12	50	10	0	18	146	0	2	63	23	285	0	16	14	0	0	33	0	39	51	141	420	99	165	0	0	9	0	35	115	6	260	14	23	135	6	21	17	0	0	749	7	0	36	0	0	4600	27	8	0	36	534	7	8	0	0	0	332	361	122	5	28	43	0	21	44	36	74	410	84	27	0	12	94	0	0	0	66	35	0	0	259	0	11
"76"	139	0	0	0	80	0	22	0	170	23	2	0	13	31	109	0	26	15	282	0	235	0	0	51	25	46	188	13	5	20	0	29	0	100	0	40	0	11	15	0	118	49	0	14	0	17	0	15	140	89	0	0	0	753	0	33	0	0	272	29	59	66	0	181	566	84	213	0	0	15	5	50	94	7	352	16	43	0	0	26	44	0	0	835	0	16	49	50	0	657	59	19	47	0	475	15	59	0	0	17	274	361	93	0	39	41	77	23	0	0	0	370	177	0	97	12	0	263	0	4	15	39	84	0	217	11	10
"77"	0	46	0	61	92	270	34	59	238	94	2	0	50	24	133	0	121	0	470	24	270	24	0	132	67	0	192	0	0	31	0	25	232	0	0	0	0	3	12	137	89	71	126	0	30	10	0	44	0	56	3	0	0	1725	94	0	16	28	242	12	0	52	0	151	560	0	194	4	21	14	0	46	83	16	302	0	0	0	19	0	41	11	90	741	14	0	65	0	0	2220	0	11	54	38	560	29	0	0	0	11	0	0	128	9	0	87	37	37	69	12	67	442	167	41	0	0	106	241	0	2	0	42	59	6	0	0	0
"78"	116	14	203	51	82	76	47	12	140	17	7	0	20	6	107	0	0	31	416	31	0	0	0	0	13	1	259	0	11	59	4	43	0	62	0	39	4	0	7	125	163	29	89	10	59	8	3	11	176	0	0	26	0	2889	0	23	26	0	305	0	66	54	72	163	469	72	202	7	13	7	0	73	129	11	311	0	34	3	34	0	44	0	0	788	0	0	43	69	17	2217	42	16	47	42	533	0	9	0	28	0	238	253	95	5	29	0	0	28	31	0	0	451	0	21	152	0	127	276	7	11	23	86	68	33	248	0	0
"79"	146	31	0	42	84	176	35	38	127	15	0	12	44	15	163	1	39	14	0	0	100	53	3	71	4	21	148	31	0	46	12	0	122	80	0	79	20	17	25	125	209	45	90	17	0	0	0	24	0	112	2	0	35	738	41	14	0	0	0	0	72	53	0	0	585	112	249	5	38	5	0	24	168	6	334	14	52	16	11	17	0	45	87	791	23	0	66	45	0	1780	0	17	51	71	466	27	0	0	4	0	0	0	140	6	74	0	83	0	0	0	98	378	0	2	0	19	102	222	0	0	5	0	91	23	202	2	3
"80"	218	0	0	33	73	203	23	66	0	0	0	593	8	0	138	10	0	25	292	0	0	0	5	91	10	55	160	0	5	58	1	49	88	99	0	0	0	26	12	0	126	0	0	11	43	19	3	20	176	94	6	67	29	17	63	76	17	3	297	0	43	39	0	200	676	0	151	0	39	25	20	0	0	18	302	36	33	0	42	0	10	17	142	0	0	0	0	77	6	17411	14	0	47	84	520	4	7	20	0	0	0	241	141	1	31	44	68	0	101	32	105	443	132	27	0	13	0	0	0	2	40	87	98	25	236	8	10
"81"	142	22	0	68	82	241	40	43	199	6	0	0	24	17	149	0	7	13	408	14	0	59	3	79	46	8	261	63	7	33	0	0	0	139	0	66	12	2	19	200	142	53	0	0	33	13	7	19	0	77	0	29	41	1627	59	34	0	1	229	0	60	0	22	0	530	69	224	3	61	4	11	0	0	16	0	0	0	16	41	17	37	0	0	0	0	0	48	0	0	10968	25	7	68	43	554	0	0	0	3	14	0	278	92	0	49	63	50	0	0	16	0	399	114	0	119	17	40	0	0	5	0	45	106	0	253	0	5
"82"	0	52	0	36	102	470	67	57	200	10	0	0	20	31	145	0	42	50	509	13	284	78	2	89	0	0	236	43	2	49	0	37	120	0	0	39	12	0	0	150	127	0	94	8	36	6	0	24	132	117	0	30	18	7	0	21	30	0	246	38	0	74	48	195	486	116	165	7	24	0	0	0	162	7	421	0	73	21	33	0	0	0	128	720	0	1	0	37	4	496	69	17	0	100	544	28	0	0	0	0	0	360	112	34	60	42	64	0	97	24	128	385	156	13	63	12	0	0	0	0	0	69	79	19	204	0	14
"83"	0	45	0	28	93	200	60	0	139	75	5	17	48	12	194	0	5	62	295	0	0	0	6	145	0	0	276	48	0	48	0	0	0	86	0	86	1	0	9	149	97	57	89	5	42	10	7	0	171	0	5	57	0	390	58	0	0	0	263	0	0	44	56	173	570	0	163	0	0	10	19	66	113	9	317	10	71	0	19	15	0	0	169	836	26	5	57	10	8	1211	22	1	53	0	519	9	0	78	0	0	0	300	131	3	48	0	0	27	0	25	111	404	0	15	129	11	109	0	54	1	24	27	171	0	214	1	9
"84"	188	26	252	0	98	117	51	0	0	6	0	0	17	34	138	0	0	11	456	5	0	55	11	75	5	23	203	21	0	0	0	0	0	71	23	0	10	34	30	0	0	63	80	11	0	0	13	15	162	63	5	0	22	14	26	68	13	6	233	0	92	71	43	152	448	0	187	0	12	19	0	42	0	6	309	0	21	0	33	20	0	0	127	829	22	0	38	0	0	41	20	21	38	49	492	29	40	0	0	24	0	264	134	0	26	0	59	0	74	27	133	363	0	11	172	9	38	273	0	0	22	0	141	40	0	0	0
"85"	181	26	0	0	91	0	28	4	126	0	8	0	0	0	163	1	41	0	410	19	0	0	0	70	27	0	150	0	3	53	3	32	0	0	24	24	0	27	10	0	201	0	0	13	0	9	0	29	0	54	4	40	14	5474	63	25	20	0	292	0	112	56	0	155	646	0	183	0	0	8	7	91	122	15	317	0	32	0	0	0	41	16	106	717	22	12	47	133	11	2857	0	18	95	0	543	0	0	0	0	0	236	327	158	0	38	0	38	0	0	19	112	451	81	0	140	17	116	0	0	0	0	43	108	0	246	0	19
"86"	146	20	210	28	63	0	43	0	106	0	13	0	0	0	145	2	12	68	373	17	0	0	0	0	11	8	294	0	0	87	6	19	93	88	61	30	14	10	0	121	130	56	0	20	45	8	0	24	0	73	2	62	16	363	0	12	0	3	230	88	64	47	36	138	431	103	197	14	53	13	17	67	0	19	343	0	24	0	0	64	49	18	0	685	45	0	59	59	0	3818	31	0	0	0	464	0	13	0	2	9	317	307	158	20	0	20	30	0	36	18	68	413	147	2	172	18	0	349	0	0	13	34	143	0	252	7	4
"87"	133	23	183	20	82	0	0	55	160	4	12	0	27	23	93	18	128	0	0	16	152	0	5	51	1	5	233	0	0	0	1	67	0	51	17	33	13	0	8	130	116	52	65	14	0	10	0	19	110	96	0	26	35	15	0	39	11	0	255	39	0	56	0	0	579	0	149	7	10	21	18	0	99	14	265	9	61	0	13	0	36	0	74	787	0	0	83	137	0	1426	55	0	33	85	504	0	4	14	0	14	0	0	112	0	35	0	0	22	89	54	0	404	158	43	93	7	75	306	0	0	0	0	50	9	208	4	7
"88"	154	14	140	0	65	0	68	0	148	0	2	0	13	29	97	0	35	16	0	14	261	56	7	115	52	0	188	0	0	61	12	89	86	87	21	0	0	5	10	149	218	0	0	10	43	0	8	9	0	89	4	0	37	86	30	12	24	0	0	0	58	47	33	159	0	69	172	0	41	0	16	26	79	0	348	16	41	10	17	12	0	0	75	643	17	0	66	121	7	2659	47	0	33	108	514	14	0	0	0	0	225	264	113	3	31	0	17	72	98	11	105	379	0	0	0	15	102	0	1	15	0	18	54	26	263	16	5
"89"	123	36	142	47	72	155	36	0	148	22	7	42	23	21	133	46	0	0	306	0	121	0	20	128	23	6	189	18	0	35	2	27	100	65	0	0	18	13	0	110	173	0	0	13	49	15	6	29	143	48	0	38	30	1025	73	44	0	10	267	0	0	51	54	173	444	130	203	0	10	10	15	85	0	16	327	0	39	0	16	0	32	0	119	820	15	4	79	0	0	1873	30	7	0	66	563	0	0	0	9	0	0	434	132	7	56	0	37	44	0	0	58	0	102	5	135	9	81	269	0	0	10	33	99	0	242	7	11
"90"	226	27	0	32	67	433	29	107	0	0	0	1	0	23	145	0	0	0	0	0	190	0	21	0	22	0	192	0	8	87	6	0	0	0	0	37	8	18	11	87	134	0	0	16	59	0	2	13	135	68	3	24	9	95	0	86	0	0	296	0	36	41	46	168	452	87	186	0	0	3	32	0	138	12	284	0	44	0	15	59	0	0	0	742	0	0	61	55	0	3773	15	41	19	0	553	7	34	0	1	0	259	333	158	2	0	0	45	0	0	20	0	453	0	29	79	14	161	0	0	2	0	0	117	10	172	25	1
"91"	128	18	0	38	101	0	21	24	150	3	0	0	14	10	124	2	0	35	348	0	0	33	0	64	0	0	294	0	16	0	8	14	143	0	0	64	0	0	2	115	142	0	0	8	66	10	0	11	0	86	0	46	8	1529	33	0	27	0	269	0	0	50	0	134	496	0	114	6	49	0	12	34	121	27	297	13	52	0	0	17	27	0	94	814	56	0	0	0	0	4720	13	18	55	152	537	0	0	8	0	35	300	0	160	7	0	0	44	24	54	9	173	386	239	3	190	10	0	0	0	0	25	0	100	0	235	0	0
"92"	132	27	0	24	70	285	63	0	154	0	0	86	0	16	136	7	39	0	382	30	254	42	0	75	0	0	254	0	0	62	0	16	121	94	0	0	0	36	13	0	180	51	0	13	49	11	5	0	0	0	4	15	39	271	35	59	5	0	294	0	0	44	36	139	464	116	147	0	111	4	0	82	166	5	324	16	63	9	19	10	0	36	97	728	45	20	43	42	9	5099	26	29	38	28	498	20	0	17	0	0	0	334	132	2	54	39	45	0	0	0	88	394	139	29	75	21	98	0	0	23	37	75	128	45	245	12	14
"93"	229	21	199	0	71	56	22	102	0	0	1	0	0	15	144	3	0	30	424	0	125	0	0	0	1	20	173	33	0	46	1	28	0	40	8	0	10	25	0	0	133	0	70	6	97	4	8	15	152	64	5	0	27	4141	31	59	16	0	263	24	81	33	35	0	525	103	155	0	0	0	17	13	84	0	370	0	67	43	18	12	68	0	84	621	21	14	60	0	0	9990	0	51	0	0	574	13	0	6	0	10	271	0	171	0	79	0	52	0	39	23	0	436	55	28	104	0	0	223	1	0	28	0	128	0	167	4	1
"94"	180	27	0	25	83	0	34	0	142	34	3	0	0	0	139	2	0	0	330	0	0	0	12	65	101	0	197	76	0	43	0	40	122	57	10	38	0	16	0	0	176	47	0	21	78	18	0	6	0	102	3	0	0	450	20	21	0	0	287	0	80	58	0	166	530	94	194	0	32	0	0	69	81	18	331	22	17	71	41	18	0	0	108	988	0	16	78	27	0	4040	0	37	21	117	479	0	5	22	0	0	348	421	112	0	19	0	49	0	34	12	58	409	104	61	0	15	0	0	0	0	0	49	102	0	186	0	0
"95"	139	40	184	46	0	0	38	0	142	22	0	0	13	19	126	1	0	0	562	5	157	0	0	0	8	0	182	0	19	17	2	36	0	60	0	39	0	22	0	0	132	68	68	17	0	5	0	22	0	90	0	0	12	1130	0	32	0	0	281	0	0	47	0	0	637	150	188	20	40	3	12	0	102	0	327	0	24	25	12	6	18	0	141	0	12	8	33	81	19	6647	21	0	0	94	528	11	7	0	0	0	229	280	153	0	25	9	0	78	0	54	120	351	88	0	62	9	100	0	0	0	15	50	79	40	235	9	4
"96"	179	31	0	44	85	231	21	0	160	0	3	0	0	15	141	0	0	38	0	18	0	35	0	0	0	14	242	40	3	64	5	41	0	70	0	0	31	10	13	138	135	0	75	0	0	0	0	65	106	70	0	37	26	16	0	38	32	0	252	0	92	39	36	152	515	127	175	0	0	21	7	87	62	23	328	10	12	17	8	0	0	0	0	757	0	19	80	0	3	2821	29	36	56	0	545	4	6	0	0	55	0	200	133	15	21	30	50	0	105	10	82	377	93	7	0	19	143	307	0	15	25	70	138	54	216	8	0
"97"	156	44	0	44	70	187	0	26	0	0	0	0	0	0	132	0	0	10	317	60	0	35	2	82	0	0	202	21	0	31	0	0	0	57	0	0	19	47	16	0	162	0	0	11	96	4	0	34	0	127	7	0	40	1	0	3	7	26	253	28	68	0	0	180	562	0	0	2	180	16	10	58	81	0	336	12	36	0	15	0	0	4	91	820	0	18	86	72	4	3430	0	10	57	10	621	3	9	0	0	37	0	0	191	0	42	19	0	17	41	0	0	447	139	1	80	0	38	212	0	9	31	0	71	22	218	0	0
"98"	113	34	160	45	102	262	42	0	164	10	1	0	0	27	81	0	0	35	406	0	211	43	0	69	0	12	201	54	14	67	0	56	0	67	0	93	12	0	11	63	0	69	0	11	43	6	0	22	107	85	1	39	14	296	100	0	0	0	248	53	0	43	11	162	434	0	192	11	98	20	17	54	119	9	404	7	33	0	0	0	22	0	124	894	0	0	41	30	0	2092	0	40	64	63	581	0	25	0	21	0	212	270	161	0	32	39	96	0	123	10	0	377	0	38	102	16	83	238	0	5	29	43	93	22	251	0	0
"99"	196	20	0	41	72	417	46	18	0	0	0	0	0	0	125	0	19	0	582	0	0	34	0	64	19	34	250	0	0	47	5	16	0	79	0	57	0	37	26	0	93	53	50	8	70	10	3	0	115	0	7	38	6	438	30	45	0	10	266	30	158	33	0	156	422	87	0	1	0	30	36	72	110	6	369	14	40	0	13	10	41	8	116	843	31	11	41	89	11	5580	18	30	55	48	492	11	0	72	48	0	0	322	161	0	70	28	62	0	96	41	0	399	0	0	118	15	75	193	18	0	21	34	85	0	261	1	0
"100"	176	0	81	22	86	0	26	0	0	0	0	0	0	17	161	5	0	24	410	14	0	82	1	94	0	0	170	38	18	44	4	27	0	98	0	40	15	29	15	0	173	32	0	21	0	8	0	34	0	43	1	137	14	49	17	37	22	2	224	0	0	43	37	0	454	0	193	0	60	14	0	0	94	12	319	18	46	11	10	22	44	13	0	795	14	27	62	80	15	490	22	25	24	62	460	20	0	28	11	0	0	0	110	0	0	52	43	49	62	23	0	421	180	44	0	0	72	302	0	4	33	34	109	0	198	9	0
