""	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"	"V117"	"V118"	"V119"	"V120"	"V121"	"V122"	"V123"	"V124"	"V125"	"V126"	"V127"
"50"	0	34	106	0	0	0	0	0	0	12	9	0	23	40	108	0	34	0	463	0	218	61	0	66	84	16	195	0	0	40	7	25	0	80	10	30	0	14	8	116	0	0	109	21	0	11	17	39	151	49	0	0	0	304	23	32	13	2	242	44	0	55	51	152	619	112	178	0	59	44	5	0	173	0	358	13	38	0	34	22	62	32	115	922	0	0	49	106	0	1812	0	8	47	87	470	0	0	20	0	30	284	0	189	3	39	65	8	44	0	12	0	417	0	0	188	20	203	285	47	25	0	63	0	0	278	17	0
"51"	144	20	0	53	83	131	46	0	171	0	0	0	10	10	98	0	55	13	319	0	0	34	0	129	1	0	208	36	0	0	0	75	115	0	18	0	0	0	26	168	166	41	0	9	34	6	54	21	0	93	0	0	42	411	42	42	0	19	274	13	0	34	0	0	543	132	140	23	58	8	8	0	0	9	335	14	23	0	0	0	37	0	89	784	27	0	56	0	7	7587	0	20	48	76	576	4	8	0	0	37	191	301	132	1	55	0	0	0	0	63	92	379	0	1	78	0	76	236	3	36	9	25	128	0	206	5	0
"52"	104	23	0	49	80	169	41	17	157	10	12	0	0	0	128	0	42	0	210	21	0	62	0	77	8	31	189	0	5	38	12	0	0	37	0	30	19	17	20	159	225	43	0	13	36	0	6	0	139	0	3	42	22	1735	0	20	12	5	263	7	0	52	74	152	424	173	151	0	30	28	15	0	199	4	380	8	40	0	19	0	0	0	107	800	14	11	82	150	14	553	0	0	69	59	503	8	4	0	3	24	0	295	121	34	35	38	41	26	0	0	0	400	138	0	142	0	47	285	0	0	0	0	64	46	255	1	3
"53"	196	31	131	43	108	175	63	0	177	10	12	0	24	11	151	12	68	30	484	46	0	0	0	72	0	13	261	55	21	57	10	31	136	0	21	34	11	0	14	0	126	42	58	0	17	10	23	27	177	91	6	0	17	675	0	11	0	0	246	0	44	57	35	0	509	0	191	0	30	0	10	58	132	0	306	7	48	0	0	0	0	0	127	769	15	41	89	0	0	5033	22	20	65	0	519	0	0	50	10	45	0	0	140	13	31	28	55	4	0	25	96	415	0	0	99	12	99	0	13	0	34	18	88	25	223	2	10
"54"	253	0	123	48	82	232	32	0	0	0	0	0	0	37	126	0	17	60	347	15	204	73	0	127	0	37	281	0	30	56	0	35	132	0	26	48	2	0	27	0	181	59	90	10	0	10	0	0	0	74	4	0	18	114	51	16	13	35	316	0	31	37	0	154	655	94	198	18	11	0	17	0	156	2	279	8	15	0	18	55	0	0	66	814	0	16	0	0	6	63	128	46	54	0	511	8	0	0	2	14	0	278	132	1	45	0	0	0	0	20	0	364	128	48	0	14	122	237	0	8	0	46	98	0	258	0	4
"55"	188	37	86	59	87	75	53	0	170	41	3	1	0	38	0	5	0	44	0	17	188	0	5	77	3	28	272	0	0	42	21	40	166	0	13	0	13	32	16	119	136	55	0	12	0	0	3	12	0	0	1	48	26	23	0	32	0	0	252	19	54	50	0	151	491	119	189	4	14	0	16	0	168	11	293	13	40	23	46	0	0	19	72	846	0	13	47	0	9	3330	0	18	33	109	543	4	11	0	0	5	293	0	116	0	49	75	11	17	0	34	0	405	0	0	103	17	88	0	0	5	21	0	128	43	221	7	2
"56"	174	28	0	59	89	0	29	88	171	10	1	1	16	14	0	0	0	0	0	7	254	67	8	0	13	0	218	0	6	31	0	34	0	52	0	43	8	31	2	0	167	0	53	15	18	0	0	23	99	78	0	0	0	233	0	34	34	0	325	0	0	46	33	140	438	75	260	3	0	0	0	38	115	17	306	14	42	16	0	0	9	0	76	912	0	0	85	82	10	3826	0	14	36	30	510	8	14	0	2	18	0	0	153	0	0	0	18	0	0	0	38	375	0	0	0	13	88	0	19	5	20	44	121	0	249	0	6
"57"	197	0	195	52	78	188	43	57	157	0	21	0	0	13	148	7	44	47	446	27	139	0	8	143	0	0	299	0	0	42	0	79	116	0	22	0	6	12	11	93	97	0	0	12	47	8	0	0	107	27	0	31	44	1935	0	8	0	26	256	0	44	46	46	0	515	90	216	0	40	0	0	0	142	0	376	13	20	39	22	0	0	0	0	674	0	3	0	64	0	434	42	24	66	24	515	12	0	25	0	3	0	0	136	1	46	0	121	56	0	21	82	337	0	21	0	17	0	0	0	3	10	82	126	0	0	0	5
"58"	217	25	187	37	93	0	25	16	0	6	3	21	17	23	104	1	22	48	330	0	0	0	0	92	4	22	197	35	2	0	0	21	91	0	8	30	10	23	20	137	111	38	92	9	30	15	0	41	101	42	0	78	23	745	0	65	12	16	326	17	67	57	0	0	577	0	162	13	150	0	0	0	141	9	302	11	50	0	0	21	46	0	0	629	0	0	65	74	13	11130	0	9	39	77	540	0	17	19	0	6	0	0	121	22	34	33	53	0	0	6	102	394	0	14	79	20	73	192	4	3	14	27	183	20	189	0	3
"59"	185	21	0	0	95	0	63	12	136	2	5	45	24	0	172	1	62	45	466	0	0	66	3	0	4	51	232	0	9	55	4	27	122	0	28	115	0	6	18	0	89	60	0	12	20	8	0	22	0	77	2	56	14	467	50	0	37	0	245	0	0	45	55	0	521	0	226	0	40	0	20	0	0	5	311	15	33	11	0	0	50	12	96	736	0	0	0	82	8	5935	27	0	59	70	481	14	0	0	2	5	312	0	143	0	55	28	0	39	0	10	50	403	115	12	0	10	0	0	0	21	0	0	104	0	195	19	7
"60"	154	32	121	49	98	166	32	105	144	69	8	0	0	24	155	1	0	29	520	11	159	0	0	0	11	0	290	50	0	26	0	39	140	0	0	15	0	0	9	100	125	43	60	14	65	0	0	18	154	82	4	35	25	5	68	33	0	6	272	30	0	48	43	180	439	0	177	2	96	4	12	15	192	12	359	8	0	37	21	18	40	24	146	722	30	6	44	40	0	401	72	33	32	48	511	24	0	20	2	0	0	0	133	10	23	0	0	13	0	7	188	379	221	0	105	11	61	0	0	0	0	41	86	0	259	1	1
"61"	0	33	0	38	0	0	24	24	130	8	3	0	13	8	148	0	24	0	482	0	308	0	6	85	19	21	0	31	0	41	8	31	0	85	9	0	0	31	9	143	96	118	75	14	55	9	0	42	0	28	3	55	22	2077	0	82	4	11	221	0	0	82	48	132	445	81	200	5	11	27	12	0	154	0	372	16	29	14	0	35	0	0	145	833	20	0	51	23	0	5263	0	12	54	26	471	13	2	0	0	0	245	0	162	2	53	0	0	0	0	24	101	410	119	8	0	16	199	341	6	25	39	54	74	0	309	0	19
"62"	0	32	220	23	85	0	43	81	0	15	0	0	0	0	148	14	42	0	0	3	215	56	22	0	27	5	153	0	8	36	13	45	163	82	0	27	4	60	0	0	102	46	0	19	36	11	2	6	99	67	4	0	24	456	0	14	0	12	265	24	62	42	32	168	517	0	0	0	71	6	0	82	0	19	359	10	64	0	10	0	33	7	121	741	15	11	27	0	4	9237	0	0	51	43	498	9	39	5	0	0	276	184	128	0	42	39	39	0	0	38	83	360	128	0	0	12	138	288	0	0	24	0	69	46	222	0	4
"63"	172	40	0	0	84	0	22	14	94	20	0	277	24	27	155	0	11	0	293	0	235	0	3	68	1	10	281	0	9	56	13	0	139	0	28	0	0	13	8	152	96	0	0	0	74	11	0	0	0	55	5	40	63	798	0	29	17	11	294	0	56	47	29	168	624	87	140	2	51	0	15	20	82	8	285	15	45	29	13	0	0	0	0	609	44	29	38	0	3	9099	0	12	86	41	517	0	30	0	0	0	0	306	128	6	51	0	44	0	61	25	0	379	99	61	0	9	152	316	10	45	35	44	118	0	234	21	0
"64"	0	46	176	0	0	0	0	0	148	30	8	0	21	5	113	8	0	0	347	0	0	58	0	59	47	37	0	25	9	0	8	22	136	125	14	57	0	6	24	0	0	44	64	20	48	7	6	0	0	0	0	85	38	670	0	0	0	0	0	0	79	41	0	161	533	78	0	5	30	17	0	36	0	14	370	9	0	0	7	29	0	0	119	0	19	12	73	0	18	2409	0	22	40	88	492	11	0	34	0	0	0	0	119	0	28	18	71	44	0	32	110	380	147	25	0	0	111	318	10	0	0	43	0	0	245	4	3
"65"	188	17	0	55	102	139	51	137	0	13	0	0	27	17	133	1	54	0	433	3	149	0	0	0	0	35	185	0	4	44	0	32	145	0	23	0	5	0	0	0	157	75	63	0	43	15	0	32	0	52	3	42	20	5669	96	20	0	6	294	16	0	37	0	128	626	0	142	1	35	0	25	0	137	21	276	0	28	0	27	15	58	0	89	593	18	8	81	0	9	5236	27	21	57	22	541	12	19	97	0	22	0	295	105	27	23	0	0	1	75	18	97	354	0	0	0	11	52	191	0	0	0	77	92	61	230	3	10
"66"	200	0	169	67	104	353	37	0	176	16	0	0	6	0	141	0	6	16	417	8	0	51	2	0	2	0	175	38	0	0	3	43	0	0	0	47	15	22	14	0	180	0	96	0	28	0	9	0	76	47	1	73	39	1068	0	28	0	8	258	50	19	37	29	122	425	0	175	27	21	10	19	73	84	5	319	13	39	0	10	0	61	0	120	1002	26	8	50	69	9	6635	34	36	78	0	499	0	4	0	0	0	0	308	176	4	36	0	74	91	73	18	74	362	192	28	0	14	117	0	0	0	0	76	117	0	232	15	14
"67"	0	48	0	0	61	208	28	45	143	18	0	0	39	12	140	0	52	0	323	10	0	49	4	0	41	0	188	33	0	72	4	8	0	91	0	47	14	33	3	0	173	0	81	14	58	0	5	11	0	0	0	0	41	5	0	28	19	12	213	51	0	58	31	153	0	80	158	14	18	57	15	0	97	11	389	23	72	2	31	22	41	0	81	0	28	27	79	0	26	804	29	0	43	18	550	25	0	16	0	8	181	355	0	26	79	0	62	0	0	9	84	372	146	15	91	14	0	0	0	0	27	0	66	28	268	14	0
"68"	0	69	213	0	0	105	30	0	143	65	0	130	0	0	117	1	8	0	0	0	172	89	7	0	27	13	208	0	1	55	0	49	0	91	25	0	0	0	7	93	189	80	69	14	41	13	17	41	0	0	5	0	30	56	45	0	0	30	265	0	70	0	0	180	636	83	221	2	63	0	9	44	0	4	407	0	12	2	34	31	28	34	0	771	28	0	40	0	0	1387	0	13	0	68	499	29	3	0	0	10	391	342	116	19	39	0	32	0	0	53	22	447	54	3	0	6	119	401	3	7	25	32	73	18	267	5	14
"69"	119	0	0	38	83	342	44	0	150	0	8	0	0	15	92	0	31	9	317	6	0	69	3	99	16	21	207	0	0	22	23	38	0	84	20	104	0	42	14	125	178	56	0	19	0	12	0	53	151	57	0	84	30	2188	0	8	0	10	282	0	107	58	58	164	439	84	0	0	0	10	27	33	0	1	291	14	25	0	0	0	25	0	109	626	0	9	45	175	2	1083	65	11	45	25	495	0	0	63	0	37	0	505	99	0	45	33	75	19	0	0	0	421	118	47	0	23	103	287	0	4	66	0	66	10	208	7	5
"70"	0	19	135	31	74	251	0	140	141	4	5	48	26	4	0	0	48	0	0	20	251	0	0	88	23	31	242	0	0	44	0	24	0	64	2	43	0	0	0	134	144	0	0	12	31	7	3	49	121	0	1	15	17	1682	34	38	0	0	263	45	0	45	44	143	459	0	0	0	59	14	14	91	120	7	358	10	47	25	0	0	39	3	175	681	0	0	43	28	0	3883	0	19	29	21	539	17	0	26	0	0	0	368	159	3	0	63	89	13	96	26	100	356	131	0	0	13	62	0	0	0	25	64	75	25	295	20	11
"71"	163	17	0	28	87	0	49	0	149	13	0	171	0	9	157	35	0	35	590	0	155	52	0	79	0	14	254	0	4	59	0	42	0	65	0	0	0	0	13	94	0	61	64	0	0	0	0	9	131	115	10	46	22	713	39	63	32	0	288	0	97	44	33	133	546	97	0	9	23	7	0	52	0	0	327	0	48	18	0	0	0	0	0	831	0	18	45	0	0	2654	0	0	28	0	519	0	11	0	0	0	217	334	0	9	0	7	26	38	0	77	89	0	191	34	0	17	51	0	0	9	0	0	63	0	193	14	0
"72"	214	0	0	53	101	352	49	0	197	0	0	1	23	0	149	1	36	66	494	37	199	0	3	138	8	0	237	35	19	29	4	25	0	74	22	43	0	12	11	0	114	0	0	10	33	8	13	20	0	0	0	65	18	59	20	0	0	6	277	0	0	22	0	189	418	104	217	10	116	0	17	41	221	12	257	11	15	0	23	0	38	18	0	808	0	1	51	33	0	6971	0	24	0	29	569	9	0	73	0	0	0	0	176	32	22	35	0	48	0	17	90	366	45	0	0	22	90	0	0	0	35	0	121	5	195	0	5
"73"	123	29	0	52	66	130	33	0	0	2	17	50	20	19	149	0	0	0	440	31	192	99	0	90	0	0	182	0	36	23	8	51	101	66	9	58	0	4	6	104	0	75	139	15	41	0	0	0	102	43	7	0	15	989	35	39	14	0	328	0	0	58	23	146	460	90	188	0	15	13	9	20	135	22	381	14	21	0	42	18	26	21	0	847	61	0	57	57	8	973	41	8	0	77	503	0	0	0	5	12	0	439	138	1	69	42	28	11	32	0	67	441	0	6	0	6	69	203	0	0	40	31	103	0	173	11	7
"74"	118	50	120	46	62	71	59	1	0	24	6	20	10	28	183	1	63	21	461	0	0	0	5	0	19	7	184	0	59	45	0	11	117	60	6	0	14	5	0	154	179	0	62	9	49	8	9	16	0	85	0	71	27	1046	24	4	0	0	277	27	38	57	48	0	0	135	198	0	63	0	0	0	72	0	334	0	49	36	0	0	0	0	97	796	0	11	56	46	20	1957	52	18	44	98	491	5	0	12	0	0	0	234	141	0	61	53	45	47	0	72	128	329	167	15	0	11	190	177	37	1	8	64	85	3	245	21	0
"75"	161	20	77	47	106	148	36	45	208	0	0	0	21	9	134	2	0	65	341	25	0	38	0	83	25	23	288	55	0	37	1	41	0	57	0	80	0	42	6	0	154	53	0	0	63	0	0	18	176	16	0	0	21	193	0	37	0	0	285	0	0	0	42	0	623	113	163	0	56	9	16	54	106	0	258	20	69	6	27	36	0	0	0	848	0	12	42	64	0	3217	22	0	55	0	553	0	0	0	0	0	0	373	136	6	51	97	0	0	46	0	52	412	0	0	117	11	0	0	11	5	0	79	77	0	272	8	11
"76"	0	39	119	38	77	215	17	0	129	27	0	0	31	0	156	9	0	0	556	58	140	0	0	82	112	0	186	50	0	35	11	24	124	84	19	56	0	38	16	146	151	64	118	0	0	12	0	18	0	57	0	0	16	20	0	24	10	0	288	33	0	58	0	203	523	104	163	5	97	0	21	56	150	14	372	11	59	29	14	0	24	0	98	677	0	32	0	127	12	3396	39	18	15	103	377	16	16	18	14	34	289	345	154	0	45	0	0	56	10	9	104	337	0	29	0	10	82	249	0	15	14	46	86	0	236	0	10
"77"	0	35	0	0	0	106	30	49	133	9	0	0	0	9	105	0	102	0	409	5	0	37	6	129	8	0	173	31	0	0	9	14	0	0	0	0	15	32	0	94	195	0	0	14	22	0	0	0	175	84	6	45	36	1683	0	20	21	13	293	0	46	46	47	169	507	0	0	0	56	48	21	61	202	21	321	0	0	0	34	18	37	1	90	814	53	0	39	31	11	14437	0	30	41	181	502	0	4	55	0	25	347	314	185	0	18	0	0	0	55	19	57	374	80	61	0	21	77	293	46	0	37	0	56	29	229	7	0
"78"	174	15	0	26	89	114	45	13	148	0	5	6	47	0	113	5	0	9	493	0	0	42	0	77	23	22	0	0	1	23	0	105	0	0	0	0	19	15	0	131	168	38	72	11	23	10	0	6	128	62	5	65	0	921	0	29	0	2	0	0	74	35	56	209	513	81	188	7	71	7	17	0	67	15	262	13	44	0	0	7	0	0	82	746	10	18	30	31	0	1003	0	11	61	65	476	0	0	0	0	14	0	321	137	3	57	23	22	73	0	37	0	444	144	1	0	10	0	0	65	14	0	22	82	19	193	19	1
"79"	0	52	0	32	84	0	34	0	127	113	0	0	17	13	0	0	0	0	0	38	129	91	9	0	9	30	290	0	3	38	0	0	112	101	18	64	0	40	8	0	149	0	111	15	33	0	15	30	122	63	8	33	35	583	14	0	0	26	245	56	0	53	0	146	443	87	0	3	7	8	0	52	152	0	404	0	33	0	35	18	39	0	0	834	15	0	0	0	0	871	0	0	72	24	527	16	1	0	55	48	337	0	104	0	60	64	110	10	96	10	0	343	0	42	0	9	71	179	0	0	17	51	103	4	176	7	4
"80"	142	17	0	17	84	0	35	71	0	20	0	0	3	0	161	0	39	15	394	37	0	0	14	55	3	39	215	0	2	84	10	61	0	67	0	53	0	64	25	110	148	59	76	11	0	0	34	36	109	57	4	30	27	0	0	33	22	24	290	19	11	45	42	0	0	0	200	0	0	26	16	0	0	4	334	18	32	4	0	0	0	0	0	834	50	0	39	62	11	4801	0	0	69	25	501	12	0	31	0	0	319	0	139	4	21	51	15	0	0	0	109	408	166	0	0	12	155	217	0	0	0	32	104	0	322	18	4
"81"	178	26	225	61	105	0	46	30	165	12	9	0	43	20	132	0	9	21	377	10	0	71	0	61	0	11	250	54	6	78	6	23	0	0	0	0	0	29	7	128	163	97	54	0	37	10	5	27	0	56	6	71	0	331	71	17	14	22	306	0	88	0	45	221	652	137	0	13	33	0	21	0	116	29	357	12	26	1	0	22	0	0	175	782	17	14	56	100	0	434	0	0	34	4	484	0	0	27	0	32	0	230	159	0	37	0	0	0	89	34	73	390	0	0	175	16	78	259	1	0	33	0	122	0	251	0	0
"82"	137	30	0	30	76	0	35	17	0	44	9	0	43	10	109	0	32	0	520	14	139	40	0	0	0	6	174	0	0	25	6	26	0	74	3	71	0	21	6	112	197	30	0	15	53	8	1	19	140	55	7	0	36	602	0	81	0	22	249	59	25	36	47	181	503	154	206	7	0	0	33	0	100	10	343	0	47	0	0	0	28	0	96	692	16	20	38	0	0	17783	0	8	27	41	524	10	7	11	0	25	260	285	89	0	75	0	0	27	0	0	95	324	122	6	0	19	186	0	19	2	8	48	98	20	274	7	8
"83"	168	0	0	31	75	369	45	23	168	1	2	26	0	9	101	2	0	11	346	0	0	0	0	113	1	27	221	0	0	40	0	21	126	0	3	21	3	18	4	70	0	59	82	8	35	10	0	28	181	0	0	40	0	3221	0	13	0	11	285	56	40	42	0	162	549	125	158	0	79	0	0	28	0	8	340	15	32	10	12	0	31	2	132	904	25	19	40	46	0	5443	13	27	0	126	0	6	0	0	0	23	0	383	150	27	78	36	78	0	0	18	37	327	173	10	146	15	148	261	0	0	23	37	51	14	285	4	4
"84"	0	60	0	0	0	0	37	50	0	23	5	1	11	17	131	0	0	0	386	6	0	70	0	76	41	0	243	0	1	34	1	0	0	0	8	62	0	8	11	0	163	25	73	10	71	8	3	13	0	112	2	114	0	244	0	12	0	12	297	5	0	49	32	138	579	89	186	0	40	11	12	73	137	17	386	12	55	75	0	20	0	0	75	841	34	0	36	0	0	3109	10	9	50	20	559	12	3	1	13	0	266	0	0	0	0	40	0	0	40	11	105	411	121	0	163	18	0	295	0	4	0	0	61	11	247	7	5
"85"	136	26	232	39	85	0	29	0	173	4	0	3	0	23	162	10	106	13	390	0	140	0	0	84	0	0	279	49	38	43	0	54	148	75	0	48	14	34	14	0	134	0	78	9	62	10	0	21	159	59	0	41	13	607	0	10	30	0	235	0	0	43	0	117	383	84	0	1	0	10	56	80	93	12	262	9	35	50	0	0	0	0	143	762	46	36	71	74	17	3794	0	31	78	9	550	9	21	29	0	30	361	0	132	18	0	20	53	47	151	11	58	356	0	29	135	8	49	231	0	20	0	0	94	11	203	0	0
"86"	151	37	0	16	86	0	36	7	0	7	3	215	11	0	143	0	54	0	417	31	0	58	8	55	13	42	247	68	0	25	17	48	0	0	0	40	9	0	5	137	150	74	99	14	0	8	0	16	170	0	0	51	52	1569	14	28	12	2	296	27	0	48	0	166	488	95	185	3	20	0	16	43	193	0	259	0	44	41	30	0	0	1	99	849	0	0	69	16	0	4287	19	0	0	0	545	22	0	104	11	0	330	204	122	0	37	0	0	5	30	10	139	385	97	0	180	10	60	318	5	16	28	63	158	12	206	13	0
"87"	0	63	0	32	0	0	0	0	0	66	0	0	18	4	135	6	6	0	302	21	0	54	0	0	26	0	264	26	19	70	0	33	0	143	15	0	0	0	0	154	142	0	76	0	0	19	0	0	0	39	2	48	23	4814	31	29	21	0	0	34	0	56	34	0	466	0	0	17	57	10	26	0	227	0	294	9	0	60	18	0	0	0	0	0	6	0	57	0	0	3219	80	0	54	15	519	0	0	0	0	31	315	296	136	4	25	38	0	41	0	21	101	426	67	16	0	9	106	384	0	0	32	0	0	0	319	9	14
"88"	137	36	167	35	78	0	39	0	165	24	0	3	29	0	133	1	5	0	624	32	183	0	13	0	36	13	233	0	7	86	0	32	145	54	0	35	0	11	0	0	0	120	0	20	0	10	8	20	0	53	1	20	36	408	41	15	20	11	261	46	0	50	63	163	450	140	132	20	0	23	5	34	0	25	324	0	43	5	31	12	0	0	141	799	24	0	45	69	9	3141	0	2	38	27	517	18	0	19	0	50	0	402	157	13	41	48	62	11	58	26	116	410	0	17	0	13	0	0	0	4	20	39	83	9	238	0	0
"89"	184	16	0	0	95	296	39	21	0	4	0	98	16	26	107	0	0	17	0	0	161	81	1	98	0	4	146	0	5	37	3	9	0	0	0	29	21	24	12	126	86	41	87	2	50	0	0	0	86	0	10	59	18	78	48	46	4	13	268	0	80	49	0	123	576	148	216	18	41	7	8	79	122	9	345	16	9	28	33	0	15	0	133	0	17	6	60	122	9	6685	18	0	23	29	514	21	2	0	1	5	0	0	139	4	35	0	0	29	0	31	70	339	129	41	84	11	65	0	2	0	11	0	122	0	281	0	3
"90"	0	52	129	29	77	0	44	0	116	0	0	1	27	18	0	0	26	0	267	0	169	0	0	116	38	17	139	0	0	44	8	16	112	68	12	80	14	27	13	141	0	56	118	10	23	9	0	0	0	119	2	51	36	950	23	31	17	0	257	0	44	61	94	192	516	0	141	0	21	4	10	0	0	12	415	9	0	4	28	0	0	0	0	730	0	5	48	33	11	2036	31	49	39	114	535	10	1	0	0	0	233	0	132	14	34	0	27	36	12	43	146	441	103	0	131	9	70	183	0	16	16	23	93	0	261	0	1
"91"	91	37	196	23	65	67	27	96	139	20	2	0	25	1	168	0	51	0	457	38	245	0	21	101	2	0	202	29	42	0	15	0	0	66	6	67	2	17	7	0	124	67	0	0	0	0	0	23	108	66	6	0	39	109	49	49	0	0	239	39	0	40	0	184	414	105	193	1	111	24	0	0	0	0	285	12	43	15	39	0	0	0	69	0	0	7	36	134	6	3448	0	17	59	84	463	0	15	44	11	7	207	282	148	12	67	15	0	33	57	0	106	391	109	6	0	13	67	288	1	0	20	0	101	31	236	8	0
"92"	133	54	0	21	79	0	26	0	159	83	0	0	0	15	106	1	10	0	556	22	106	56	0	0	11	11	210	25	0	45	0	20	0	89	9	0	6	30	10	136	156	48	67	11	106	10	0	29	0	0	0	0	38	659	43	12	0	0	287	0	0	42	32	0	519	123	214	9	49	5	14	123	134	0	291	0	34	0	7	14	32	0	96	0	0	0	48	0	15	2771	20	46	43	44	465	6	17	9	0	0	270	281	124	0	54	24	73	0	0	15	0	407	0	28	126	11	103	179	0	0	23	41	94	0	272	16	0
"93"	158	19	176	23	90	151	48	2	152	0	18	54	0	35	113	0	0	0	392	0	149	0	24	0	8	0	194	44	27	45	0	43	0	0	17	85	0	43	15	146	0	0	61	13	40	23	9	17	0	34	0	30	23	3178	0	25	28	0	267	0	48	66	23	194	561	127	199	0	27	0	11	0	74	1	379	16	9	0	49	0	0	27	81	853	0	6	43	0	0	5545	25	0	23	0	553	0	14	0	0	16	0	0	96	9	49	33	0	42	40	26	57	384	115	3	0	18	0	258	16	0	25	72	107	13	278	8	4
"94"	0	33	191	0	71	70	0	44	186	1	0	76	0	0	118	12	11	0	481	0	160	30	10	0	41	0	235	0	0	38	0	0	126	39	44	47	0	17	20	131	144	0	75	11	65	0	17	19	0	84	0	24	19	25	19	61	38	3	0	0	89	64	30	105	540	100	196	0	26	15	0	57	143	5	294	11	44	0	0	0	65	0	111	720	39	36	69	42	28	551	0	4	34	0	584	2	16	28	26	0	0	295	133	6	0	0	0	41	40	28	55	438	90	0	0	11	89	169	6	0	61	0	0	5	195	1	13
"95"	155	26	0	58	79	365	28	0	156	20	0	0	12	20	147	0	0	15	0	6	0	42	2	0	0	0	221	0	13	0	38	26	0	0	9	73	22	22	15	0	112	71	89	23	40	9	2	21	155	0	0	25	0	610	42	54	0	1	290	0	0	29	24	179	519	91	178	0	91	4	0	103	74	17	316	9	19	19	0	17	0	21	80	0	0	0	49	16	15	6804	0	0	41	0	508	0	0	0	0	26	0	0	124	30	22	14	0	0	0	7	95	349	233	4	0	10	0	0	38	0	0	13	77	0	0	7	4
"96"	133	30	217	43	0	0	25	36	177	27	4	0	46	24	150	6	0	0	457	34	164	0	0	0	3	0	124	37	0	0	3	40	0	94	33	45	31	20	0	0	210	88	0	14	0	9	0	8	173	0	2	0	36	3301	0	41	16	0	246	38	0	38	0	0	580	82	199	0	19	6	0	48	0	0	405	0	25	0	0	7	0	3	92	0	36	0	101	48	0	582	41	0	64	134	528	0	26	18	53	12	0	348	104	22	0	38	22	82	0	9	35	380	144	12	0	18	96	301	0	31	5	0	101	6	297	0	1
"97"	124	38	197	38	79	112	33	88	147	10	0	44	0	15	101	2	6	0	233	0	154	46	0	0	4	0	246	51	0	45	0	29	245	0	0	0	0	9	13	0	192	96	96	16	0	0	2	19	172	126	2	0	50	1333	63	11	14	6	296	69	116	54	32	153	545	142	252	0	106	23	7	0	72	0	353	0	40	75	0	7	0	0	111	911	0	0	84	0	7	11807	35	9	93	87	525	3	8	56	0	27	0	0	111	4	42	0	52	0	82	23	0	363	142	0	0	21	101	262	0	16	33	0	84	10	254	6	6
"98"	173	24	0	65	90	321	0	0	159	12	10	0	27	26	120	0	9	23	252	9	0	79	3	74	0	51	166	0	0	34	2	38	0	0	11	58	0	1	11	142	138	31	81	0	0	10	0	21	114	103	3	41	15	1493	0	16	19	0	295	44	82	39	22	212	490	98	187	8	32	23	0	42	147	18	326	13	50	0	38	0	0	32	69	0	39	12	59	101	0	3698	29	11	40	0	618	11	0	41	6	15	0	325	193	0	40	35	42	16	29	6	163	397	0	36	0	12	88	261	1	2	0	28	101	7	229	0	8
"99"	128	34	0	0	100	107	55	61	138	0	0	0	25	0	78	8	22	0	0	18	144	62	0	95	13	15	185	0	0	0	10	13	139	104	0	61	0	0	0	0	129	0	80	23	0	7	19	0	123	0	0	0	11	349	76	0	14	0	268	47	0	59	0	0	600	95	232	1	57	13	19	89	0	24	334	10	35	0	17	0	0	0	96	809	40	0	31	131	5	75	56	29	59	0	499	0	1	0	0	0	355	312	124	0	28	0	61	0	0	32	110	446	0	47	0	14	110	0	0	0	0	52	73	22	217	5	5
"100"	131	50	131	21	80	0	0	91	158	4	0	0	0	18	148	12	48	0	349	0	0	0	0	67	2	34	232	40	48	46	20	35	0	54	0	0	15	22	10	0	63	0	101	14	15	8	0	22	139	69	8	56	50	2937	38	25	0	1	288	105	0	52	23	0	419	122	219	0	51	0	9	109	142	0	257	14	0	0	16	10	18	0	118	796	0	0	78	0	17	761	23	11	61	86	463	7	10	35	0	0	337	318	104	0	32	33	75	18	0	47	107	366	112	13	0	8	0	0	0	0	20	59	104	0	0	0	8
