""	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"	"V117"	"V118"	"V119"	"V120"	"V121"	"V122"	"V123"	"V124"	"V125"	"V126"	"V127"
"50"	143	23	0	36	97	125	48	0	113	0	4	25	32	5	145	1	42	0	328	23	305	0	16	76	2	18	181	61	0	45	35	28	179	65	17	58	5	0	6	131	181	0	103	0	56	12	0	0	167	84	0	59	3	1140	0	10	16	0	277	0	0	39	44	0	561	0	0	0	92	0	0	65	113	25	311	13	36	5	0	24	33	0	93	727	0	0	48	90	3	5448	0	27	49	0	608	0	0	12	0	0	327	309	107	0	23	0	48	3	0	29	0	501	145	17	0	0	65	0	0	0	23	74	80	38	292	20	7
"51"	167	24	0	49	66	480	0	50	148	20	2	0	16	3	90	0	0	0	647	0	0	0	6	128	0	0	219	0	15	33	1	37	0	16	32	39	0	6	8	0	229	55	72	12	13	0	0	13	0	50	4	23	0	1853	0	37	0	10	298	0	0	52	96	0	0	0	184	18	6	22	35	111	154	17	301	18	0	0	0	0	54	0	93	633	10	14	34	0	0	1196	0	0	73	0	573	7	0	6	0	0	0	329	172	0	52	14	58	9	0	37	70	336	189	1	109	16	126	292	0	23	9	77	101	0	300	0	0
"52"	115	0	178	41	78	425	49	0	166	22	0	210	25	19	137	0	0	0	376	7	133	109	0	121	12	0	202	26	9	49	3	0	111	43	0	74	0	0	5	145	135	45	0	9	89	7	0	31	167	48	2	33	12	10	0	24	0	7	303	1	0	36	26	0	539	0	133	37	0	0	25	75	85	11	291	14	61	10	9	6	0	17	161	723	0	0	43	83	12	766	11	0	38	35	491	16	29	0	0	0	0	326	158	0	46	0	0	27	106	0	114	356	99	3	101	14	136	234	6	26	12	30	108	0	219	3	0
"53"	149	38	120	29	78	0	43	45	144	0	4	0	14	22	150	9	0	30	480	1	0	42	0	111	12	17	311	0	8	63	2	29	0	109	4	60	0	32	22	106	106	0	0	16	50	10	3	20	152	63	1	74	41	445	66	19	0	0	270	35	0	53	24	178	455	74	284	3	131	0	38	21	0	0	408	15	48	29	17	45	27	0	119	641	0	44	82	177	2	487	0	16	39	69	509	0	0	61	3	0	334	197	142	14	0	35	31	0	119	10	48	385	163	24	164	0	123	0	34	14	15	0	60	0	274	0	9
"54"	157	22	160	50	79	210	44	0	0	19	4	593	32	18	170	14	42	0	504	12	0	60	0	106	0	0	239	0	0	51	3	46	0	74	0	68	10	0	0	0	141	62	65	6	0	13	0	0	142	0	0	64	13	463	0	17	10	14	287	11	0	63	0	0	522	68	263	16	14	23	29	0	151	39	348	18	43	26	13	14	0	110	99	986	46	0	70	0	3	1927	34	7	0	65	474	15	0	0	4	0	294	0	136	0	53	0	38	0	0	0	90	440	0	8	0	0	64	164	0	0	46	43	123	39	0	7	7
"55"	213	44	0	46	109	0	25	24	159	2	8	19	0	15	115	57	0	36	278	29	200	0	0	73	33	14	164	0	0	0	12	28	0	0	4	80	0	9	6	0	182	59	101	0	74	10	3	38	158	63	1	36	37	2	59	57	16	0	0	0	72	39	0	166	507	83	159	3	0	8	12	62	126	0	380	13	37	35	0	0	0	1	67	846	3	16	55	31	4	5898	0	40	30	5	552	8	0	43	0	0	323	0	151	6	0	64	96	22	114	7	73	478	115	7	0	12	32	246	0	2	37	40	0	0	251	0	6
"56"	183	40	0	49	77	113	0	80	169	0	9	39	29	18	131	0	0	0	241	7	225	77	2	58	42	14	216	0	0	47	0	43	0	35	16	55	7	14	33	131	93	55	88	14	30	0	9	0	0	0	4	0	37	86	31	14	19	0	0	70	92	50	0	169	403	80	161	1	73	15	14	0	138	0	321	14	60	0	19	0	0	0	96	891	35	17	83	77	0	14146	26	19	0	43	558	9	3	0	0	0	277	278	158	0	56	0	40	0	31	27	0	479	0	0	128	15	100	187	56	9	10	50	83	9	259	0	8
"57"	180	31	0	39	88	0	32	70	156	15	0	0	11	5	148	0	0	36	306	0	160	0	4	100	6	0	197	0	11	0	0	18	242	72	3	74	0	6	12	179	190	52	0	7	0	8	25	0	146	0	9	52	36	717	0	10	0	5	273	0	88	52	24	182	0	78	111	0	31	6	10	0	193	0	378	13	21	0	24	58	0	0	135	0	66	8	31	82	0	3284	0	0	28	82	512	21	1	0	0	34	233	0	152	0	52	0	54	11	0	16	88	348	154	0	96	19	87	205	0	0	0	50	81	0	199	9	4
"58"	168	52	130	40	116	0	32	83	231	11	1	0	24	6	165	0	47	33	0	0	0	59	5	0	9	16	151	0	9	52	9	106	0	54	0	61	20	0	9	135	175	98	96	0	0	12	4	17	0	0	2	0	21	473	0	26	15	7	251	27	78	69	0	183	555	102	180	0	149	17	19	75	144	0	318	0	42	0	26	0	33	2	99	608	0	20	50	0	3	938	0	0	47	0	524	35	0	0	0	0	0	0	151	1	0	0	0	7	84	29	0	356	178	5	119	0	63	154	0	0	19	0	93	12	0	21	0
"59"	0	0	319	0	59	0	40	0	166	76	0	0	5	7	176	0	101	0	666	0	0	39	7	87	26	4	152	31	22	49	2	24	121	100	0	62	5	0	9	168	199	0	64	22	48	7	0	52	138	82	1	0	24	209	0	55	15	12	293	0	104	40	106	128	448	66	204	2	32	0	40	0	171	30	261	18	51	3	29	0	0	0	111	777	14	0	55	0	0	5596	16	0	87	98	510	0	1	0	0	0	263	308	108	1	67	10	92	0	113	26	46	353	149	0	116	17	71	0	15	0	0	0	87	0	165	8	16
"60"	134	30	165	31	69	277	35	0	158	0	4	0	18	0	158	0	0	0	604	13	0	35	3	0	17	36	172	34	13	67	0	91	0	66	9	42	0	43	8	0	0	0	88	9	72	0	0	6	139	63	0	34	18	459	0	46	0	0	302	0	42	44	38	197	441	0	0	0	67	0	19	48	135	0	308	12	0	91	25	0	0	0	0	755	16	5	97	42	41	4549	6	7	26	31	526	0	22	21	4	40	0	242	0	1	44	49	0	31	65	5	92	414	127	3	104	0	55	319	0	0	32	52	73	30	305	0	4
"61"	0	0	248	37	87	92	54	0	0	63	5	9	6	6	127	2	39	0	283	33	0	82	5	99	0	38	172	0	2	48	10	0	0	106	25	0	0	0	7	0	0	0	0	0	0	7	10	14	92	117	0	41	23	882	25	22	3	22	328	27	0	62	60	0	532	84	190	0	6	0	18	0	107	8	0	9	33	9	0	0	17	0	115	0	0	0	75	11	0	10741	0	11	35	0	440	2	0	49	0	0	283	0	156	0	41	50	60	13	0	19	0	408	79	0	151	18	114	205	0	0	17	90	84	0	252	5	4
"62"	177	56	152	48	89	0	31	38	168	14	1	0	0	0	135	0	0	6	348	14	239	0	2	102	14	14	163	0	4	45	8	45	96	0	59	0	0	0	29	103	171	93	104	9	66	0	5	20	129	0	0	60	32	338	61	0	13	0	291	25	0	0	0	154	688	112	170	0	0	0	13	35	98	22	358	13	60	0	30	0	0	13	117	844	28	16	52	99	6	5096	26	0	21	18	544	11	0	0	0	0	0	0	146	17	36	53	37	15	0	39	0	395	124	1	136	12	39	281	19	0	9	45	69	26	260	7	10
"63"	190	35	0	27	87	0	41	37	173	31	0	0	0	0	157	18	0	48	408	13	115	29	0	91	0	8	299	26	0	47	4	46	0	62	39	0	3	10	21	112	149	92	110	22	0	0	17	15	120	0	0	0	0	1083	0	15	0	9	0	0	34	0	58	169	567	0	164	34	33	8	14	0	128	0	327	25	0	2	0	10	0	0	155	0	26	0	0	33	4	4465	28	18	0	45	511	15	5	6	0	24	0	0	117	62	28	30	14	70	64	15	117	418	131	21	0	20	69	269	0	2	12	93	65	0	254	2	0
"64"	162	35	0	27	77	165	0	10	0	0	0	0	0	31	151	5	0	23	399	0	170	31	0	95	9	0	222	0	0	0	5	29	79	0	0	27	18	39	7	130	70	64	68	16	0	15	0	48	151	78	0	62	22	722	25	0	0	0	270	29	64	59	60	208	530	92	183	2	31	0	0	0	99	0	342	12	42	23	30	0	0	17	0	785	0	12	43	43	12	7759	26	0	48	112	527	9	0	0	2	3	0	0	100	11	28	36	50	0	0	46	0	312	380	38	0	0	43	0	3	0	12	0	126	0	278	0	1
"65"	140	34	230	35	65	242	48	0	0	21	0	0	12	15	126	1	0	5	425	41	0	76	0	99	29	31	174	0	2	21	12	31	104	73	10	46	18	0	18	150	0	0	83	16	0	11	11	22	112	0	0	0	7	233	64	33	17	0	280	23	102	46	37	0	680	0	199	37	67	10	27	32	211	6	326	13	0	14	0	0	19	0	143	0	11	27	39	141	9	1397	0	36	40	47	502	0	0	0	0	0	261	227	161	0	63	60	0	0	0	8	102	430	0	0	0	0	41	0	2	0	0	0	75	25	245	3	0
"66"	0	23	311	52	72	0	55	0	0	34	3	14	8	0	140	0	0	1	376	4	112	68	21	59	0	0	287	54	26	31	3	53	140	0	8	0	0	0	0	138	0	61	42	9	0	13	0	9	0	93	10	30	14	345	48	42	8	1	325	42	75	0	24	138	355	115	264	0	43	27	24	46	210	0	385	0	20	0	15	0	14	0	82	702	0	0	50	78	0	2092	68	0	57	22	581	0	0	22	0	13	365	313	138	9	57	75	0	6	54	4	0	428	143	0	154	0	81	0	0	0	0	0	88	26	0	4	4
"67"	172	39	0	55	99	0	26	0	163	0	4	0	0	28	115	7	0	0	362	17	194	0	5	66	35	20	139	31	31	27	9	37	92	50	5	0	33	24	0	114	91	112	86	0	0	7	0	0	0	69	0	44	48	637	0	6	0	0	312	0	66	51	27	173	381	114	192	0	0	0	19	50	0	15	332	11	25	9	27	0	30	0	100	959	34	6	47	0	4	6850	36	33	64	42	489	9	0	0	0	0	326	304	144	4	0	0	0	17	121	8	99	391	88	6	87	16	107	268	2	1	0	42	112	0	185	4	12
"68"	109	47	135	40	72	0	57	60	157	0	0	1	5	33	117	0	49	0	0	25	0	62	0	73	30	0	207	0	0	44	2	67	191	91	3	39	0	9	7	103	142	0	134	8	0	8	0	18	123	69	0	0	0	121	35	22	27	0	312	30	0	64	0	199	504	92	0	0	18	10	21	0	131	8	305	0	0	81	29	0	68	0	145	0	0	0	75	82	0	7328	0	41	43	22	588	0	19	0	0	0	0	323	192	0	77	0	38	0	62	46	166	406	93	1	120	0	93	202	0	7	0	60	131	21	0	0	1
"69"	163	22	0	41	66	213	26	0	139	4	0	9	0	32	105	0	37	55	308	0	224	97	8	0	31	9	217	40	10	69	0	25	0	0	13	0	0	18	17	99	156	20	58	23	0	11	0	18	119	44	1	49	0	2643	28	0	7	0	242	0	43	0	0	140	532	101	0	8	0	0	13	55	115	24	364	17	29	0	18	21	64	9	49	818	24	5	0	0	0	3447	0	0	32	48	474	15	0	21	7	0	299	0	144	0	0	16	86	0	0	7	99	415	61	23	104	22	86	0	0	14	0	0	99	17	0	0	2
"70"	241	68	100	57	112	130	25	56	175	0	11	0	10	8	140	7	35	0	407	25	0	0	11	96	0	17	204	0	0	0	0	70	0	0	0	33	9	2	0	184	108	50	105	10	0	7	5	22	143	0	0	29	24	2573	0	31	17	16	0	0	0	46	0	0	549	101	163	18	8	0	0	0	0	10	385	0	0	0	15	4	64	3	134	0	16	0	93	122	10	1721	0	43	39	16	496	0	38	17	1	0	195	0	139	12	24	0	0	0	0	38	0	365	146	3	0	9	111	201	0	0	0	31	91	17	237	0	4
"71"	147	36	95	41	94	0	40	16	0	0	1	46	9	0	114	0	0	5	0	0	0	65	18	50	15	0	228	44	16	84	2	36	0	16	0	0	18	16	0	0	125	76	0	11	83	0	7	23	0	42	0	52	14	26	28	37	15	0	274	0	0	58	0	158	544	113	154	1	22	0	12	0	0	19	348	0	33	3	0	0	32	0	114	712	29	0	50	93	0	2271	0	2	50	27	495	0	0	35	0	99	0	0	115	1	31	34	0	29	42	11	132	397	99	0	115	13	112	171	0	5	34	42	0	48	266	0	4
"72"	0	18	164	0	0	153	49	61	144	0	0	6	23	0	120	10	0	13	600	6	0	85	0	0	0	7	201	52	34	0	8	0	0	48	12	19	0	0	25	64	107	56	0	10	40	19	0	48	170	89	0	17	23	2123	0	0	21	6	285	71	0	0	0	143	0	81	170	0	60	11	27	115	165	6	283	0	27	58	19	39	0	1	118	0	0	0	55	0	0	2458	38	0	63	75	532	14	0	8	0	25	0	525	126	0	0	0	89	0	0	15	0	369	0	0	0	12	83	0	0	15	12	47	101	55	244	10	0
"73"	0	6	136	42	76	168	17	0	160	13	1	486	25	0	131	22	0	0	411	7	0	39	3	0	17	0	0	31	3	68	0	47	0	132	0	59	0	29	16	0	70	50	52	0	39	0	0	32	164	56	7	34	27	133	70	31	0	2	304	0	0	39	0	0	493	99	140	0	0	0	32	0	0	0	292	17	0	0	20	20	40	0	53	708	24	33	47	0	7	4739	21	25	52	0	535	6	0	13	0	1	0	279	178	0	64	0	38	0	0	32	123	424	124	52	96	18	0	183	0	0	53	80	81	39	228	13	11
"74"	162	10	0	39	80	214	29	0	0	20	15	268	0	6	151	0	20	0	472	0	189	77	22	145	8	27	182	0	0	33	0	38	0	86	18	24	0	10	0	128	187	52	85	24	32	25	8	49	147	60	1	42	36	1569	0	28	21	8	246	44	35	54	25	141	518	126	187	1	13	21	23	18	106	0	362	11	42	53	11	9	0	0	119	737	0	0	69	0	0	3251	23	12	31	51	469	17	9	107	0	0	331	0	127	0	44	0	0	0	76	0	0	384	61	50	170	21	76	288	102	0	20	27	126	24	302	0	4
"75"	0	0	136	0	61	393	67	0	145	0	0	44	7	20	139	7	26	0	392	12	0	47	1	0	0	33	181	75	7	34	43	0	111	84	0	0	0	16	8	0	111	0	0	16	74	14	18	16	0	84	5	33	0	864	37	31	0	17	329	0	20	47	55	0	387	92	189	0	0	0	0	0	197	15	268	0	38	0	0	29	0	0	113	858	0	5	49	0	20	6950	0	3	49	102	528	0	4	0	0	21	306	336	150	0	21	0	37	3	0	5	119	0	62	79	0	0	0	0	0	1	39	0	68	0	0	0	4
"76"	151	27	154	0	88	109	40	0	172	40	11	0	0	17	130	0	77	0	581	0	0	0	1	94	10	68	0	44	0	25	0	27	152	0	0	39	0	15	15	137	0	61	64	0	61	14	0	41	152	101	1	23	0	121	0	0	21	2	285	73	0	51	0	194	532	73	0	11	40	0	9	89	102	0	268	24	56	0	22	25	0	0	0	0	12	14	45	23	0	1517	20	0	16	34	530	0	0	0	0	0	0	325	127	0	48	26	31	22	75	15	62	394	0	0	0	0	41	0	157	29	0	48	98	0	0	0	12
"77"	178	47	0	41	80	59	0	43	142	17	3	0	28	0	153	20	4	25	468	6	212	82	0	84	28	0	243	0	0	37	0	34	172	0	12	0	0	52	9	129	221	0	45	18	0	0	0	30	123	0	3	24	34	247	76	57	10	14	293	0	55	54	69	0	467	117	158	0	9	0	19	80	82	0	328	11	38	0	19	15	0	1	0	714	0	25	43	124	21	35	24	11	37	35	549	0	0	13	0	0	0	219	0	1	45	0	35	0	58	0	98	405	166	59	0	9	139	220	0	35	32	88	84	0	184	0	4
"78"	171	31	121	41	90	0	28	38	204	12	5	0	26	0	122	4	42	52	0	22	199	60	0	0	14	0	250	0	8	26	8	26	0	0	0	60	0	8	7	0	86	0	74	10	61	8	0	0	152	32	0	0	16	131	0	0	24	0	292	0	0	56	42	161	413	103	221	13	100	0	0	20	48	0	385	12	22	21	0	0	0	3	89	724	49	0	71	0	7	1665	0	28	71	48	466	0	0	56	6	0	323	360	146	9	45	11	0	60	50	36	0	442	118	4	0	6	60	240	1	0	0	0	100	12	0	0	6
"79"	156	0	0	19	98	156	46	0	138	10	0	10	23	29	149	9	9	7	329	0	199	119	2	0	29	40	247	48	23	40	1	67	163	0	27	37	0	40	10	136	193	55	0	0	63	0	15	15	124	37	1	0	15	270	32	41	15	6	259	0	53	53	0	0	515	0	149	5	21	0	33	0	127	15	331	0	0	0	35	0	0	7	0	877	0	0	59	68	14	5216	0	0	35	156	504	0	12	26	0	9	0	0	133	0	38	37	49	18	64	31	0	331	125	40	116	13	59	0	0	16	0	50	81	51	304	10	1
"80"	0	40	116	0	72	0	31	44	107	0	0	0	0	34	0	0	23	22	309	2	153	52	7	138	25	13	182	0	23	35	0	40	141	0	14	0	12	0	16	0	165	0	112	9	47	18	6	0	0	53	0	71	19	3	0	24	25	0	322	13	51	39	58	196	540	113	150	3	94	20	0	18	109	0	265	0	64	0	0	0	0	0	83	792	0	0	56	144	8	10697	0	18	88	0	504	0	0	39	0	129	351	0	143	6	55	28	33	15	0	0	82	378	132	39	0	15	134	254	0	0	17	53	112	0	0	8	0
"81"	197	51	0	0	97	0	42	28	130	0	0	0	8	0	93	0	0	0	457	0	182	71	0	89	12	0	325	0	0	23	3	57	0	71	12	40	14	35	20	0	145	0	66	17	52	8	12	26	0	78	6	0	0	139	0	31	14	18	255	39	0	58	32	0	480	108	168	0	0	0	0	37	130	11	351	0	26	39	0	0	22	4	0	1044	37	13	42	52	0	7737	14	0	0	0	529	1	0	0	0	0	0	0	169	8	36	0	6	22	18	14	113	319	111	31	0	20	77	0	0	0	0	0	60	15	276	0	6
"82"	0	0	270	33	0	0	34	17	168	0	0	82	38	26	140	0	13	0	564	0	0	35	13	98	0	61	156	0	1	0	4	22	177	77	0	51	0	13	0	112	0	0	81	16	37	18	11	18	160	0	6	0	61	9303	58	52	0	0	403	40	0	51	0	161	641	0	149	0	15	12	0	26	96	6	340	0	26	10	9	0	20	0	0	613	0	0	52	0	0	4682	0	43	0	50	500	10	13	0	2	0	0	0	118	0	33	0	64	0	0	10	106	336	149	0	0	29	193	0	0	16	34	0	94	37	236	16	0
"83"	191	38	0	61	75	0	36	39	151	0	0	100	0	31	128	43	0	13	347	0	0	81	10	0	6	0	227	0	0	28	0	42	0	0	12	0	0	11	19	131	168	47	68	9	0	0	0	0	142	55	0	0	0	3376	36	25	14	2	270	26	34	52	34	180	553	0	193	0	38	0	0	0	108	7	356	21	64	40	17	44	28	77	0	0	0	15	18	84	24	5211	9	15	67	0	472	8	0	34	0	0	0	336	140	0	31	0	39	0	88	0	75	400	65	108	103	0	0	351	10	0	29	32	93	29	284	0	9
"84"	0	13	165	0	81	230	60	19	0	32	0	0	36	0	144	0	0	0	401	5	138	75	26	104	0	18	250	53	8	59	14	38	133	119	22	51	26	39	13	136	132	0	0	15	64	6	0	27	159	66	1	0	34	54	17	16	0	0	318	0	0	73	0	143	545	0	184	0	13	17	0	111	103	0	259	14	62	37	28	0	23	0	0	752	0	0	55	0	0	1524	0	39	0	97	493	27	0	0	24	17	279	221	103	0	65	0	31	18	64	30	0	363	0	15	81	25	99	0	0	0	10	41	83	0	0	0	0
"85"	169	29	84	49	87	0	43	0	145	24	2	0	0	0	0	0	36	0	458	0	169	0	11	115	39	0	228	38	0	30	0	40	0	0	0	79	2	7	15	0	118	0	70	11	72	14	9	15	0	90	2	0	0	16	0	34	22	11	290	21	0	64	0	0	353	133	217	1	45	0	8	57	0	16	397	14	0	0	35	0	34	3	98	702	0	29	86	141	0	2328	31	0	0	0	564	23	5	0	0	8	193	0	110	32	40	0	0	0	26	24	64	348	0	9	50	9	138	215	7	0	42	0	157	0	223	15	0
"86"	129	30	170	0	83	98	58	109	150	0	7	0	40	31	156	6	0	0	507	10	184	0	0	95	0	0	231	0	0	42	9	0	158	42	20	49	0	0	12	0	187	0	0	24	84	11	13	0	152	0	0	0	37	164	71	48	0	0	233	14	75	50	0	186	545	76	177	6	25	0	17	32	109	4	336	0	0	0	0	0	11	0	124	848	0	0	57	72	0	2085	16	12	53	43	563	0	0	29	0	0	261	362	126	1	60	0	0	50	96	26	95	433	210	8	0	0	0	231	0	4	0	49	128	23	234	7	0
"87"	224	53	0	69	73	0	21	95	86	0	4	0	0	45	121	1	21	0	0	46	215	39	7	0	13	0	260	0	0	79	0	45	266	0	0	51	13	0	8	0	107	72	75	16	0	8	0	29	181	59	8	39	25	410	92	77	8	0	214	0	0	47	0	171	575	108	163	8	34	0	0	89	146	22	346	16	43	21	12	36	0	0	160	607	53	18	48	0	5	6365	37	25	32	43	508	0	0	0	2	33	261	0	135	10	0	78	0	45	0	45	0	388	234	64	0	11	0	0	0	0	23	58	0	0	0	0	0
"88"	0	0	231	31	0	192	53	0	158	0	0	0	72	10	169	0	3	0	400	13	0	38	0	91	56	0	181	40	11	24	0	35	0	0	20	45	6	37	12	0	105	0	0	15	0	0	0	26	0	95	3	55	40	474	63	55	8	4	0	0	0	29	55	245	515	102	163	0	31	0	16	50	0	14	296	8	31	0	0	0	28	3	132	815	59	6	66	0	0	1419	0	35	29	122	536	6	18	47	0	8	238	360	166	0	0	0	18	0	121	5	76	400	0	5	0	9	74	0	0	5	24	49	107	0	0	8	4
"89"	164	17	147	0	82	333	30	31	135	0	18	0	0	0	114	0	8	0	433	52	142	0	5	83	35	41	244	61	12	66	0	0	173	57	25	0	0	19	7	111	151	45	53	0	35	0	0	31	155	52	0	0	23	9	39	0	0	4	297	0	0	55	28	172	430	140	162	4	41	31	0	0	124	9	300	0	0	26	30	0	0	0	0	0	0	25	63	49	2	3681	0	72	39	18	502	3	0	23	0	0	239	412	135	0	28	67	0	36	0	26	96	431	0	13	0	14	43	0	5	3	0	0	117	10	248	8	7
"90"	174	53	0	45	79	0	33	94	148	0	0	7	22	13	106	0	42	37	412	14	225	109	7	86	6	51	316	0	0	53	6	57	117	68	19	55	18	17	15	113	0	33	82	0	0	0	6	29	0	0	7	49	19	52	0	39	33	0	0	0	77	65	0	192	566	86	182	46	32	0	16	0	85	0	306	20	49	0	11	0	27	0	80	801	0	0	42	112	16	13733	24	12	32	17	545	12	0	0	0	0	308	470	100	0	25	0	31	24	0	23	94	356	0	30	92	0	195	245	0	11	9	28	113	19	228	7	2
"91"	164	25	0	60	78	0	40	25	0	54	0	2	0	14	147	6	0	50	264	22	214	85	10	131	20	10	194	0	32	31	5	34	105	0	0	0	0	6	7	0	0	0	0	12	35	0	3	29	0	52	3	66	0	70	0	18	8	4	289	12	132	50	68	212	0	0	217	0	0	0	0	0	74	17	317	21	51	0	14	4	0	0	74	743	25	0	41	109	0	1851	29	33	0	44	576	21	6	8	0	0	0	0	133	0	20	21	0	0	0	15	0	481	171	22	0	0	116	0	0	18	22	104	70	27	214	0	0
"92"	0	0	0	17	98	0	37	0	149	0	3	25	0	0	131	0	0	0	324	32	0	49	8	127	1	0	272	76	0	28	0	47	141	110	0	0	0	0	0	152	0	0	0	8	67	0	9	7	0	108	0	0	18	2143	46	0	14	0	289	21	57	66	39	144	0	89	127	0	60	0	20	62	114	12	271	11	52	0	34	24	0	69	98	754	41	11	50	0	38	2110	0	21	52	0	503	0	6	15	9	10	373	0	173	0	0	25	48	2	20	7	110	405	121	0	0	10	103	220	7	7	0	37	142	56	211	5	0
"93"	143	29	137	28	85	85	33	6	116	0	0	435	0	29	146	0	14	0	475	17	157	62	18	78	6	28	224	0	11	45	18	36	63	0	23	27	0	10	0	0	0	0	0	16	62	0	0	26	0	0	0	41	0	538	44	0	5	13	322	90	0	35	0	154	505	73	198	13	22	0	15	40	128	0	361	0	0	0	7	18	0	0	109	845	41	0	49	0	29	3661	30	16	44	0	505	4	2	15	0	60	0	328	165	0	75	0	91	0	111	0	0	415	0	4	118	0	87	242	60	7	0	0	137	24	0	0	13
"94"	136	29	0	0	0	339	36	0	120	9	0	0	0	28	106	14	0	18	428	9	269	0	0	76	1	0	276	0	4	61	0	34	0	0	0	0	14	34	10	0	107	29	89	17	16	11	0	35	152	0	3	68	32	768	0	69	14	11	264	5	0	50	55	139	606	0	143	6	0	12	0	80	227	21	389	8	20	0	36	0	0	0	0	816	0	12	0	52	0	267	0	2	28	87	493	19	5	1	0	25	0	0	131	0	34	0	0	0	0	36	73	435	0	7	132	0	0	0	13	0	18	0	158	0	279	14	0
"95"	140	24	137	50	100	199	36	22	0	12	6	124	0	19	155	0	32	0	503	23	198	48	0	66	0	6	179	21	0	41	1	26	128	49	5	55	0	0	0	95	0	0	0	6	0	9	0	0	154	64	0	28	25	16	38	74	0	6	297	31	0	49	0	183	505	108	216	5	22	36	45	32	85	7	277	15	24	0	0	29	0	2	97	820	35	8	34	0	8	492	0	11	0	57	520	0	57	17	0	0	208	0	101	11	73	41	50	0	0	43	0	395	83	39	79	12	79	421	0	10	0	0	60	0	219	0	5
"96"	183	53	85	0	85	284	35	94	138	0	0	0	28	0	137	0	12	14	344	0	0	0	0	0	30	11	176	0	0	34	5	43	0	0	0	39	19	26	8	116	200	71	91	10	40	14	0	17	0	0	2	71	0	471	78	34	9	0	0	0	0	45	0	189	646	91	131	3	0	23	0	31	0	16	345	15	31	18	17	28	0	0	89	861	0	0	33	113	0	3490	0	1	24	31	527	0	1	32	0	0	0	0	133	0	65	71	68	25	0	19	79	437	98	6	188	16	140	216	0	10	12	0	111	7	258	4	5
"97"	152	32	0	29	82	0	36	0	159	0	4	19	0	18	154	0	38	0	318	6	235	0	10	0	65	0	235	0	11	65	8	28	0	73	13	0	0	4	0	0	155	0	46	14	32	7	0	36	0	79	0	0	41	1098	48	51	22	30	284	32	0	76	38	162	429	67	225	5	53	16	9	24	152	6	391	0	0	0	0	16	8	0	95	628	12	0	53	143	10	15550	20	23	0	21	578	6	0	0	0	25	170	0	140	11	33	53	0	32	49	23	0	431	54	2	0	26	88	155	18	0	29	0	73	15	229	0	2
"98"	117	25	205	0	88	153	0	0	0	0	14	159	20	11	140	0	30	23	514	40	0	0	0	108	0	14	298	0	8	0	8	37	117	127	0	44	0	9	8	143	157	41	0	0	111	14	2	13	0	54	0	0	0	3058	0	41	18	13	0	45	51	46	34	145	645	127	215	0	0	11	13	49	126	17	311	10	58	62	27	74	17	0	90	635	0	7	42	56	10	2987	0	3	0	60	483	0	0	19	1	0	213	0	116	1	80	55	39	0	83	35	112	462	0	2	0	15	0	344	0	0	17	44	110	0	0	1	6
"99"	168	43	0	25	99	0	28	0	163	0	7	14	23	0	159	0	29	0	387	0	168	57	0	65	3	0	223	49	5	51	4	65	164	55	0	0	22	0	10	0	115	0	87	20	0	10	0	16	163	60	0	0	23	397	0	59	0	0	297	56	66	48	0	128	537	0	168	4	37	0	6	31	0	8	268	10	46	24	24	31	0	0	106	822	40	0	54	200	0	413	0	16	34	48	534	5	0	11	0	0	376	327	144	1	62	0	0	0	0	23	97	377	0	4	114	13	90	248	0	16	40	82	100	16	286	7	15
"100"	182	24	0	44	68	201	37	34	127	0	6	0	0	10	164	12	35	0	0	0	155	74	0	95	2	0	265	27	20	0	0	28	119	0	0	61	0	12	16	0	201	60	75	12	86	0	4	14	168	0	0	127	0	2223	36	31	0	9	281	0	43	48	44	173	414	68	239	5	18	18	0	0	0	0	315	0	44	0	28	0	0	0	127	0	0	0	44	0	14	1574	0	19	52	44	447	10	0	0	0	0	0	0	134	21	27	0	58	0	22	13	92	398	96	0	0	9	67	0	0	0	0	34	117	25	228	0	5
