""	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"	"V117"	"V118"	"V119"	"V120"	"V121"	"V122"	"V123"	"V124"	"V125"	"V126"	"V127"
"50"	138	28	0	57	71	0	0	103	0	10	0	0	0	0	115	2	10	0	424	0	184	39	3	0	0	24	180	51	6	51	0	34	61	116	16	11	0	29	9	0	150	0	104	7	62	9	15	13	0	95	3	45	0	168	46	43	6	0	267	0	58	0	0	0	394	153	176	0	69	24	11	72	244	0	337	11	0	0	0	48	0	3	103	713	27	13	51	58	12	2970	0	28	41	0	554	5	10	31	0	11	344	0	124	24	0	0	66	0	45	11	0	335	0	5	76	13	145	211	4	2	11	49	67	26	215	0	4
"51"	182	27	0	34	75	143	52	0	0	0	0	4	13	12	0	4	0	10	341	15	0	52	0	0	0	31	202	46	0	18	0	0	0	0	0	54	0	0	17	103	0	44	89	6	0	0	0	11	143	118	3	44	0	514	30	39	26	0	301	0	71	44	0	152	479	0	0	2	21	13	19	15	0	23	332	6	35	36	0	0	28	0	0	837	0	0	72	0	1	5232	0	16	30	7	513	0	29	11	0	39	0	0	137	3	38	29	160	31	0	22	0	365	63	0	0	10	125	252	1	5	32	35	104	0	251	14	18
"52"	157	49	223	0	63	202	39	23	0	15	9	181	13	21	162	0	51	0	325	3	0	49	0	0	0	16	228	0	0	23	24	51	0	77	0	0	0	0	9	141	133	0	73	13	60	12	10	0	147	0	9	70	13	3075	29	35	16	0	0	0	0	45	0	167	645	91	173	0	42	7	13	0	136	16	357	20	39	0	15	11	30	0	113	867	0	0	34	137	0	2068	27	25	35	23	538	0	0	0	3	26	0	392	101	4	0	0	0	0	0	16	0	362	192	0	125	15	109	293	0	4	20	55	78	0	252	4	9
"53"	137	38	189	61	81	242	19	146	135	0	0	0	12	0	164	19	11	0	216	44	0	0	4	0	2	14	185	23	3	0	0	33	0	51	0	36	0	49	12	113	171	57	0	9	0	7	12	36	101	69	6	54	37	4	34	43	0	6	313	12	95	60	24	160	464	72	156	0	64	12	0	0	130	9	312	19	0	32	0	45	23	0	0	769	41	0	65	0	0	1020	0	4	26	71	497	0	0	0	0	0	275	431	185	0	68	0	0	33	0	26	0	416	183	5	189	10	66	400	0	0	0	34	77	0	285	3	1
"54"	0	22	198	45	73	245	36	46	168	0	9	0	0	8	200	7	47	0	372	0	0	60	5	0	6	0	286	36	1	76	0	25	0	107	6	0	6	42	12	142	139	0	120	0	67	0	0	19	167	50	4	47	21	244	29	0	13	0	240	21	0	67	49	205	485	0	168	17	72	9	12	67	40	0	394	11	63	46	23	0	69	0	109	681	56	13	50	101	0	6488	0	16	26	0	497	0	2	83	0	27	0	270	141	1	60	0	48	0	23	42	60	352	0	56	167	23	117	239	0	0	20	64	76	12	186	49	4
"55"	154	40	178	27	84	153	51	0	170	0	13	0	8	14	194	1	17	31	424	42	175	0	3	96	69	0	272	61	12	0	0	27	109	0	9	47	0	15	28	100	0	0	0	4	0	18	0	45	145	0	6	70	18	1199	28	15	0	9	255	0	73	0	28	149	594	117	215	14	58	4	17	65	0	18	310	0	58	0	0	0	0	0	0	791	7	20	77	122	0	535	67	14	50	40	603	16	2	72	41	2	241	0	153	21	34	0	0	3	110	15	90	393	260	2	141	0	142	0	0	0	0	0	170	6	255	11	3
"56"	144	42	129	0	60	132	29	0	0	0	1	0	23	0	132	1	62	0	519	22	0	37	0	78	17	10	166	0	32	30	14	28	0	56	13	28	11	0	11	0	81	0	0	14	66	16	0	0	0	57	1	32	30	323	86	45	0	5	277	0	26	43	0	141	528	0	140	20	60	0	10	0	0	0	192	0	27	7	14	0	31	0	150	0	0	0	46	38	13	4065	0	0	31	32	0	0	0	16	0	0	0	0	117	24	0	0	0	12	0	0	71	412	247	11	0	7	133	0	0	11	0	27	105	0	248	12	5
"57"	173	33	125	54	76	106	22	92	184	3	0	7	0	18	138	0	18	2	0	17	0	30	0	84	0	0	225	34	27	54	16	21	0	112	17	68	1	0	19	137	0	48	0	0	54	0	0	29	151	45	5	50	26	825	0	41	14	0	219	16	32	50	0	197	609	99	181	6	15	0	19	0	91	13	281	21	60	0	25	0	10	0	131	820	38	26	43	119	13	494	0	0	29	0	512	13	0	5	7	0	0	422	169	0	29	0	0	5	0	35	0	455	143	1	97	0	0	0	2	21	28	42	94	0	223	0	11
"58"	0	0	0	21	91	0	43	16	158	50	0	0	62	0	118	5	32	16	316	0	131	37	1	60	32	74	283	39	0	37	0	63	78	45	3	26	19	51	20	131	239	13	0	0	43	0	0	14	156	0	8	0	16	1009	61	0	19	9	285	56	65	49	12	175	464	42	189	0	26	19	0	101	68	0	376	0	37	104	0	105	0	0	109	845	0	0	53	0	0	950	0	0	39	103	596	12	0	0	0	27	0	420	97	0	19	57	84	12	85	18	76	451	156	1	0	16	153	0	0	5	0	56	61	15	182	3	0
"59"	0	0	0	45	92	231	53	0	0	8	6	0	0	0	131	0	0	0	269	0	240	39	5	0	33	4	274	0	1	79	4	0	0	40	0	37	21	18	20	0	171	57	77	6	0	0	32	16	111	49	0	68	26	71	30	33	0	21	301	0	95	0	41	185	593	72	222	4	60	0	12	0	81	0	334	0	17	0	24	44	69	0	0	731	0	14	80	105	16	1084	0	5	36	0	557	0	71	0	0	22	0	0	118	2	49	41	23	0	17	36	127	382	98	0	0	13	84	0	0	10	0	67	74	0	205	11	11
"60"	155	37	174	54	96	131	17	54	135	0	0	0	37	17	200	4	0	29	336	3	0	55	0	116	14	0	224	10	28	51	4	35	0	62	14	86	5	32	8	0	163	88	97	9	49	6	0	25	0	70	3	39	22	3577	78	28	0	1	299	18	76	41	0	188	561	127	139	10	30	0	20	68	127	13	356	16	73	82	0	0	0	0	102	740	0	5	0	0	0	13591	0	27	10	29	577	12	1	6	0	0	0	0	165	16	36	0	40	47	90	6	109	452	201	10	0	0	86	242	0	9	0	77	54	0	0	9	10
"61"	111	0	0	0	0	79	47	0	181	14	0	2	0	3	106	0	74	0	521	13	0	26	6	48	1	0	195	0	0	47	10	42	110	0	17	65	11	22	12	138	146	0	45	16	45	0	0	21	0	36	3	23	0	3	0	11	16	8	293	97	100	0	0	194	490	148	202	1	24	0	0	18	69	12	306	0	28	0	29	0	0	42	148	852	0	3	43	0	0	697	0	17	34	0	511	7	0	0	0	24	262	312	165	0	0	43	79	0	10	0	85	420	42	1	0	14	106	0	0	3	40	22	104	15	0	0	0
"62"	201	33	159	0	103	319	47	0	170	37	8	0	0	25	147	0	0	0	409	19	0	38	0	99	0	4	196	41	39	0	2	32	0	0	0	19	17	0	6	0	133	62	0	13	0	20	0	24	135	0	0	0	30	6522	29	53	0	10	296	0	52	60	33	0	480	92	281	0	44	0	27	60	0	0	358	0	32	0	30	0	53	0	0	769	0	0	69	35	9	2810	0	4	44	11	523	18	0	0	0	0	0	258	156	1	33	0	67	70	38	27	0	384	0	49	120	14	142	259	0	0	20	34	104	0	221	1	5
"63"	229	52	241	0	91	544	70	12	0	35	16	19	0	43	131	0	13	0	471	7	0	54	0	55	10	35	0	0	27	63	1	43	104	122	20	82	0	15	0	0	100	72	0	0	81	25	12	15	144	30	4	51	0	3648	48	13	7	0	263	0	0	45	37	189	565	0	138	0	0	0	22	63	0	0	263	14	37	0	18	17	34	2	94	0	39	0	80	65	9	1628	21	9	59	0	546	0	11	0	0	14	0	386	153	8	56	4	0	16	65	0	87	403	0	12	0	15	81	250	2	0	0	0	70	0	233	13	12
"64"	207	31	199	0	77	185	49	0	0	17	2	31	10	18	182	0	0	0	318	14	0	42	13	60	44	49	196	0	29	47	0	24	96	0	7	0	0	9	20	147	138	0	0	18	71	14	5	45	185	0	0	29	0	2355	32	82	19	0	259	0	42	68	41	170	515	0	122	2	17	0	16	33	111	0	341	13	0	0	0	0	37	0	88	0	0	18	44	104	13	11421	0	0	56	54	542	0	0	0	0	41	318	316	146	3	0	7	58	0	29	0	0	374	0	9	99	22	61	332	0	0	0	70	140	0	254	3	3
"65"	0	0	0	40	81	0	27	0	155	0	6	0	0	15	0	0	0	0	320	0	0	62	0	115	3	27	211	0	0	41	0	11	156	0	0	42	16	21	17	104	182	24	0	0	0	0	2	8	0	51	0	0	11	138	0	0	6	10	321	0	77	45	0	192	680	0	205	8	49	0	0	0	0	0	371	0	33	4	25	0	0	5	123	735	45	6	41	224	5	3356	0	13	32	132	508	0	0	0	5	0	264	358	133	0	36	40	57	0	0	12	91	375	128	11	0	0	0	0	1	18	0	32	77	0	0	6	0
"66"	206	33	128	89	83	121	31	54	159	0	3	75	0	0	158	0	11	0	0	18	0	0	8	63	40	0	202	0	23	39	0	69	211	0	20	0	16	0	9	0	87	49	80	13	58	0	4	44	0	120	0	32	18	782	0	32	16	5	245	52	53	61	22	130	461	85	156	3	22	0	25	57	120	3	355	15	7	0	0	17	24	0	58	863	33	0	60	0	0	5197	24	0	37	0	536	6	0	32	0	0	195	0	164	8	70	36	54	4	0	11	60	403	0	0	0	0	108	0	0	16	39	0	107	0	362	4	18
"67"	163	21	0	27	110	0	38	49	0	9	14	0	17	7	153	3	48	0	454	0	0	56	0	0	18	17	251	0	0	71	7	36	152	0	0	0	4	10	11	117	154	0	87	0	44	13	21	43	0	60	3	0	15	699	0	20	29	9	244	17	0	46	0	139	496	0	190	0	48	0	35	0	75	0	310	0	34	92	21	10	59	33	0	777	0	27	41	283	10	10202	24	0	28	0	528	18	0	0	0	0	307	0	125	0	30	0	41	2	37	0	83	355	143	0	0	10	52	269	13	0	0	46	106	19	261	0	7
"68"	214	37	142	54	66	0	41	101	174	0	5	0	0	0	115	0	10	0	445	12	0	0	0	70	26	0	177	0	8	0	0	61	153	92	0	59	0	8	8	121	122	68	0	16	26	0	0	6	110	0	0	53	47	3193	20	96	0	13	220	0	0	63	0	171	480	71	181	9	26	3	36	65	125	0	0	0	16	0	0	38	0	15	136	953	42	0	0	200	11	7226	0	12	0	58	478	0	0	0	20	0	0	285	132	15	61	59	0	69	0	50	126	335	119	0	120	9	52	339	0	2	9	25	103	39	284	1	7
"69"	189	31	109	47	0	0	26	86	172	0	14	0	6	0	114	0	23	45	413	34	0	63	0	77	0	0	188	0	0	75	4	58	0	75	25	0	4	10	10	133	95	0	0	15	65	0	9	20	163	0	0	31	0	72	0	54	4	24	283	0	0	57	0	195	527	108	186	0	22	0	14	0	131	0	349	14	0	0	17	17	93	0	45	814	19	0	39	98	0	4461	0	0	0	55	498	38	22	0	0	0	215	0	103	21	19	19	44	0	47	29	72	409	117	12	117	8	83	0	18	14	22	21	68	0	198	0	4
"70"	94	31	150	42	0	148	50	0	145	0	12	0	40	19	156	0	16	31	0	15	149	0	0	0	8	19	247	0	9	0	0	30	103	0	13	88	0	0	21	111	117	47	79	19	0	10	0	25	126	64	4	20	26	112	40	0	0	0	283	0	0	0	53	140	430	0	165	3	10	0	17	0	142	5	344	18	29	53	13	0	33	0	119	851	0	8	76	78	0	2059	17	35	32	94	437	13	3	8	1	25	0	322	203	0	51	27	43	0	65	10	114	374	91	0	0	0	80	209	0	20	0	48	119	5	230	6	0
"71"	128	30	120	0	70	128	20	0	165	0	0	0	0	0	152	0	33	5	450	8	0	0	7	0	0	8	277	0	0	41	0	36	0	0	0	39	0	11	13	143	93	82	109	7	0	0	0	64	169	0	3	27	31	874	21	11	0	0	275	18	50	60	0	154	765	89	156	0	57	1	13	62	146	0	333	7	59	7	14	12	19	17	93	0	0	0	65	18	7	593	0	28	41	8	475	0	7	0	2	0	0	327	173	29	34	0	57	0	36	29	112	415	134	47	0	0	70	0	0	1	35	0	101	0	242	2	0
"72"	127	27	167	28	78	261	79	62	193	0	0	0	23	0	137	0	0	47	481	0	0	0	0	69	26	0	226	33	8	39	10	35	228	0	11	81	8	0	0	85	0	0	65	0	0	6	0	0	119	0	12	0	10	816	28	0	40	13	330	0	28	45	57	0	452	0	193	24	0	9	0	18	175	18	335	16	51	14	19	47	0	2	192	0	24	0	93	107	0	3563	0	29	0	19	452	10	0	0	0	0	0	0	151	11	23	17	68	77	26	25	114	478	127	22	58	16	0	292	70	0	9	34	128	0	254	0	0
"73"	164	33	156	0	98	95	9	0	206	0	1	0	55	26	138	23	0	82	468	4	165	70	2	107	4	8	244	45	0	37	0	0	0	68	21	36	0	22	0	0	0	0	58	0	36	16	0	0	0	50	0	0	39	90	93	22	0	0	320	37	57	48	66	154	595	129	212	69	43	24	15	0	187	12	358	0	0	39	0	22	0	17	120	664	0	25	48	181	0	2183	33	10	58	146	455	10	12	6	0	81	0	334	152	0	52	0	59	6	6	0	58	396	203	3	0	0	162	223	0	0	0	44	137	43	259	4	7
"74"	0	25	0	24	89	68	24	0	137	1	0	0	0	0	143	16	56	0	443	0	193	55	2	102	18	17	187	0	7	33	0	20	79	69	0	35	0	45	10	102	122	53	78	0	68	0	6	25	165	0	0	0	22	347	0	0	0	0	310	0	139	54	0	169	461	0	245	0	27	17	0	0	119	0	283	0	0	42	0	0	36	0	168	757	0	7	53	0	0	9527	0	5	48	42	514	16	0	0	1	30	248	0	156	2	68	0	29	0	0	13	87	405	120	0	0	15	0	0	3	0	11	66	91	18	224	14	0
"75"	178	34	159	36	88	419	58	38	131	34	7	115	44	0	171	1	0	75	397	29	190	90	0	64	4	7	181	75	6	35	5	23	119	59	0	38	0	0	10	0	121	64	0	14	41	7	4	27	186	46	4	93	0	1211	50	46	37	29	288	0	29	39	32	0	542	102	203	7	85	0	23	41	0	12	330	13	37	66	0	0	0	0	0	0	32	0	40	33	0	6486	0	18	44	124	497	19	9	45	0	0	0	262	125	2	104	0	0	48	54	0	81	352	115	12	126	0	167	264	0	7	16	0	113	21	247	9	6
"76"	0	0	0	26	89	0	39	0	174	48	1	0	36	6	116	0	9	15	443	0	0	64	0	79	0	0	290	0	0	45	0	0	120	0	12	0	13	15	11	0	167	51	42	15	0	0	14	38	162	0	8	29	47	598	0	22	5	0	285	0	44	38	0	180	0	0	190	0	12	4	9	0	126	0	336	8	13	43	0	16	0	0	107	758	0	13	43	31	0	1504	0	9	36	0	448	17	33	0	0	0	328	269	137	33	59	0	21	0	95	16	0	350	157	0	0	0	163	311	10	2	31	48	98	0	0	5	0
"77"	131	27	126	0	83	169	23	29	165	7	5	0	0	0	137	16	45	24	390	13	0	61	0	88	0	14	234	72	13	0	1	42	0	58	14	47	5	35	13	141	171	21	91	15	71	8	3	38	105	79	1	0	33	156	0	22	24	5	270	0	0	55	61	215	542	85	152	0	42	27	23	28	162	12	279	14	45	9	48	45	0	8	91	751	21	0	50	0	0	4984	13	22	41	160	531	6	0	69	0	0	246	305	153	0	23	24	47	52	117	16	66	350	364	42	78	13	48	206	12	0	38	69	60	0	238	0	6
"78"	0	0	151	72	87	67	33	135	0	0	0	3	0	0	152	22	0	0	0	1	0	0	0	112	0	10	207	31	4	65	9	47	0	0	0	0	7	18	12	115	116	40	0	6	56	0	0	30	0	95	6	16	14	221	0	0	0	0	245	0	135	54	55	176	567	73	0	0	33	16	0	0	72	16	383	16	37	0	19	28	44	21	139	922	16	24	69	129	16	2990	37	53	48	110	518	23	0	0	25	0	280	253	0	12	74	0	39	0	0	7	93	415	148	0	86	15	130	327	0	21	29	50	148	0	216	14	9
"79"	145	31	95	49	77	183	0	89	197	0	5	0	0	36	145	0	0	0	268	0	0	31	27	100	10	0	146	18	0	37	38	5	0	110	0	32	0	0	5	102	206	51	0	22	0	11	1	27	0	47	2	0	0	110	33	32	7	33	310	0	36	0	0	158	708	102	0	2	37	16	4	0	100	16	342	0	18	4	0	0	0	0	144	701	33	0	43	0	11	7062	31	7	61	0	544	13	0	36	0	14	0	250	135	2	41	0	79	0	0	36	121	367	109	13	155	15	82	233	0	26	0	59	109	0	293	0	0
"80"	136	37	0	0	94	60	53	0	150	32	0	0	10	19	104	10	0	0	303	0	0	0	0	85	21	0	185	0	12	38	6	21	132	56	3	0	10	31	0	0	148	25	64	7	0	8	0	20	133	57	9	28	31	471	89	40	0	11	238	0	110	60	41	0	415	38	175	0	80	0	0	81	0	5	346	17	0	0	16	7	19	0	0	802	0	0	59	22	10	83	22	18	0	164	516	29	0	23	0	36	0	301	134	0	23	0	61	0	0	0	0	331	136	2	138	11	54	0	1	3	15	11	164	0	230	0	6
"81"	0	26	147	26	91	242	46	0	172	4	0	0	0	0	130	13	60	0	545	0	179	0	0	0	2	0	253	0	2	74	5	0	0	0	0	33	0	19	8	0	0	68	71	0	57	7	5	16	0	52	1	84	0	1145	64	35	11	5	250	33	41	51	43	175	657	105	0	0	45	0	0	0	144	0	368	12	48	42	0	0	0	0	0	821	16	3	80	0	6	8051	44	38	52	44	509	13	0	29	0	0	0	0	128	6	61	27	55	25	0	20	0	370	56	33	79	22	56	280	0	0	24	45	76	15	238	0	0
"82"	113	15	0	45	86	0	40	28	185	29	0	0	0	11	0	0	0	39	234	8	0	169	0	0	0	22	217	0	4	51	0	26	0	30	0	11	0	0	1	0	202	50	95	14	0	0	3	0	183	92	9	0	21	158	42	0	0	0	332	40	0	0	72	0	412	147	0	18	28	0	0	0	105	11	286	10	31	22	0	37	0	13	131	648	13	0	56	93	13	1974	0	0	55	118	577	9	0	18	1	0	0	256	142	0	50	0	54	0	0	22	85	383	233	5	111	0	0	0	1	0	0	38	82	0	211	0	2
"83"	139	35	167	48	105	226	48	22	0	0	0	0	8	16	156	12	19	0	343	8	138	0	0	73	21	0	178	15	4	0	0	50	0	104	0	38	0	9	10	121	127	52	0	0	0	14	5	13	138	79	0	72	50	52	0	0	0	0	234	0	86	50	0	174	553	0	145	0	68	0	0	57	65	0	351	12	39	40	11	18	0	1	118	0	0	22	42	0	0	2754	27	0	46	26	483	0	0	3	0	0	0	0	129	1	61	22	0	59	5	72	0	368	180	11	77	0	0	167	2	3	0	43	135	17	0	2	0
"84"	104	19	0	45	78	0	0	0	133	3	4	0	20	15	125	36	0	32	0	0	148	0	13	97	3	44	267	43	1	14	0	36	110	0	11	38	0	23	23	0	133	59	79	0	63	0	10	12	183	68	0	33	19	155	0	0	0	0	333	34	0	0	42	148	665	78	144	0	1	0	0	46	0	4	261	0	19	13	23	0	0	10	136	783	33	0	49	10	23	619	17	0	28	183	501	16	0	0	0	0	0	0	154	0	31	35	91	0	0	15	87	342	205	43	142	0	187	0	0	26	0	0	147	35	201	0	7
"85"	146	0	0	59	91	0	0	32	211	10	0	12	43	24	134	2	48	17	0	0	0	84	0	0	10	40	274	0	0	0	2	41	88	0	0	0	16	22	0	0	0	51	0	13	38	0	8	32	0	59	0	35	35	1146	48	20	0	0	251	0	0	58	0	155	445	83	149	1	5	0	16	0	0	7	326	0	25	36	4	29	0	0	116	872	0	18	64	0	0	1927	11	25	49	0	557	0	7	0	0	28	275	349	128	0	28	32	57	0	66	11	123	335	131	2	128	14	86	0	34	11	29	115	82	40	248	0	0
"86"	0	0	0	38	0	0	28	0	165	24	0	21	16	13	159	0	42	0	408	0	257	85	0	95	0	0	195	0	0	0	0	37	143	0	0	18	19	14	0	0	132	40	62	0	46	0	0	41	162	87	0	20	0	524	26	0	24	0	285	71	109	32	54	156	418	130	185	13	122	9	0	0	105	12	293	12	39	26	0	30	0	0	124	842	25	13	90	0	17	3598	21	21	31	27	627	0	0	33	0	2	277	271	135	1	18	30	40	0	32	50	0	382	0	50	0	10	79	0	6	4	38	44	138	0	236	0	0
"87"	132	37	99	31	86	106	39	0	121	0	8	0	47	24	164	1	0	26	331	8	0	0	0	52	19	18	234	36	0	29	0	24	58	73	0	33	9	20	13	92	0	0	59	17	36	9	0	34	0	68	3	51	18	2400	83	30	0	21	263	0	0	29	46	0	614	93	180	8	16	0	17	0	103	11	293	18	52	0	24	0	21	0	121	764	30	29	58	0	0	2061	27	2	39	41	465	9	12	39	0	0	207	344	119	9	83	38	42	0	174	0	0	434	0	0	0	15	25	121	0	5	22	43	69	5	0	19	0
"88"	171	36	174	50	100	279	42	3	0	30	0	0	0	7	118	0	25	11	581	14	0	60	12	73	47	0	205	0	0	24	0	36	0	0	0	23	7	0	9	0	181	64	55	17	31	17	3	53	147	58	1	35	30	2931	38	62	21	0	240	0	0	0	37	188	406	90	207	0	20	0	0	37	123	8	305	16	33	5	12	27	0	0	127	821	0	5	87	155	0	3773	31	2	55	27	542	0	5	243	1	24	0	152	180	0	44	85	0	199	0	15	52	380	152	39	0	10	103	321	0	6	0	0	107	0	199	8	7
"89"	168	31	160	66	83	214	0	0	0	0	12	8	42	36	140	0	52	50	518	14	0	0	17	74	0	0	205	50	0	51	1	23	192	69	17	0	17	20	8	0	0	98	104	0	34	0	1	15	161	70	10	70	24	2100	72	45	0	30	248	0	63	66	0	146	508	106	207	0	0	0	21	77	188	18	318	0	38	0	24	0	21	0	0	705	27	0	0	83	12	5559	0	56	73	96	604	13	0	10	0	9	278	360	135	4	43	0	0	2	29	22	0	374	115	0	84	17	0	207	0	4	47	0	92	0	222	10	8
"90"	87	15	0	28	0	162	47	0	178	3	4	18	3	15	83	35	0	0	0	0	0	51	3	85	12	0	198	43	6	36	3	42	0	0	3	27	8	13	15	208	145	36	0	10	0	0	16	17	0	0	0	33	0	3847	31	0	17	0	284	65	0	44	24	0	479	69	188	7	40	31	19	92	131	28	372	0	32	78	0	5	0	2	72	755	19	9	64	0	0	2945	0	4	45	75	543	0	13	6	8	0	279	279	121	21	20	0	47	44	0	27	0	365	58	9	0	0	0	0	1	0	16	0	116	0	0	7	4
"91"	129	19	0	31	79	0	32	0	0	9	1	0	0	13	127	1	58	0	601	0	0	0	0	128	0	0	190	32	8	31	1	61	156	36	16	0	0	38	39	144	140	31	0	16	41	11	19	10	95	0	0	45	13	2057	29	10	0	8	317	45	82	46	46	0	439	113	186	0	14	0	0	0	75	0	328	19	31	0	26	0	31	25	133	768	32	0	58	0	4	593	7	0	32	22	464	0	0	22	1	43	222	429	155	0	34	0	42	1	0	32	144	329	0	0	0	18	0	251	11	0	0	47	99	16	223	0	6
"92"	186	48	162	57	85	171	20	61	145	5	0	0	35	0	166	0	0	20	299	0	138	43	0	84	89	27	232	0	1	29	5	26	130	35	0	62	0	20	18	157	105	51	0	17	61	0	0	15	108	47	0	46	19	1487	0	26	0	0	267	0	0	41	0	154	457	95	202	5	137	0	37	54	142	7	350	7	22	1	0	0	41	327	89	738	28	0	83	86	22	2678	40	0	25	0	495	0	3	24	0	38	0	346	135	0	82	37	66	0	78	7	56	346	176	9	191	13	105	218	24	9	0	0	74	0	214	3	5
"93"	198	49	0	0	85	244	20	0	156	34	0	0	0	12	145	0	23	19	564	21	0	0	3	70	0	12	0	33	4	39	0	48	0	120	12	43	0	0	21	0	105	0	97	12	0	13	0	28	0	0	3	0	33	10510	47	63	20	11	264	73	61	60	0	159	585	136	219	5	0	6	17	99	69	20	341	15	39	0	16	9	0	0	134	0	0	0	50	61	6	3169	22	0	24	136	509	3	0	0	1	6	0	0	103	15	25	45	0	0	0	14	123	356	126	21	0	15	32	271	0	0	20	27	112	0	205	8	10
"94"	73	32	140	0	75	441	68	0	137	0	26	57	24	15	148	12	0	11	0	26	108	73	1	103	0	23	202	0	0	30	0	45	116	79	0	46	0	21	20	0	100	64	0	6	63	13	0	21	182	33	3	19	22	556	66	12	0	0	245	0	33	59	0	171	381	0	216	0	24	13	20	0	0	0	286	23	27	24	20	15	96	0	0	0	46	0	104	206	0	4991	0	21	20	58	541	4	23	47	4	26	0	0	111	13	82	0	15	66	33	0	0	408	175	4	0	19	55	0	0	15	34	67	101	8	0	0	13
"95"	210	38	167	33	0	141	64	0	0	3	0	0	0	0	170	0	0	0	0	2	0	34	14	67	1	13	158	62	27	38	2	0	0	73	7	89	12	0	0	143	0	0	75	11	32	6	0	70	140	105	2	0	19	329	0	34	17	13	214	4	25	48	58	167	522	107	236	3	117	0	0	73	186	6	317	9	42	3	32	27	17	17	111	819	21	0	48	70	0	8778	25	12	103	48	551	17	13	4	0	0	258	333	142	18	69	0	36	8	0	44	87	318	155	8	99	23	94	223	0	5	0	48	106	0	251	3	14
"96"	146	30	71	26	62	213	46	23	0	15	2	7	26	0	155	1	0	0	420	14	226	0	0	126	78	0	185	0	1	60	7	0	176	0	20	66	8	41	6	0	156	70	75	13	56	12	5	23	93	37	0	83	39	19	86	78	15	0	314	0	0	36	57	0	578	120	165	0	0	3	18	50	139	0	361	12	45	0	0	12	12	0	114	771	22	8	69	0	1	3491	24	35	55	51	456	11	0	0	0	0	0	274	145	0	44	0	38	0	0	22	0	368	78	53	118	24	27	0	0	0	19	0	71	0	279	21	14
"97"	105	22	74	18	91	0	26	0	180	0	0	69	12	0	109	0	0	66	262	0	158	31	0	0	72	0	265	0	0	0	15	0	0	0	0	44	15	0	26	126	119	0	56	0	72	0	0	33	0	0	0	0	45	942	50	0	0	22	306	19	34	53	0	173	0	110	168	2	26	22	0	72	127	28	366	11	17	25	33	25	0	0	71	830	0	4	53	0	25	329	12	0	58	13	493	18	9	0	0	0	0	241	157	36	43	0	0	0	0	0	78	386	235	5	0	26	117	280	0	0	0	51	113	31	188	0	0
"98"	181	43	152	34	79	344	84	155	0	63	0	0	6	5	115	3	40	32	244	2	0	55	0	92	4	0	288	24	26	0	22	49	0	64	0	39	0	15	0	133	69	53	62	22	44	3	0	10	122	0	0	25	18	2878	0	14	0	0	261	0	0	56	0	190	526	71	141	0	34	31	31	0	112	14	322	6	72	20	37	2	0	0	0	660	0	3	72	104	21	5207	12	37	33	41	486	0	0	7	0	0	355	0	121	0	57	0	0	38	17	28	73	440	128	0	112	0	77	265	0	0	14	45	89	0	210	0	6
"99"	195	34	0	0	88	121	37	0	133	19	5	0	0	0	115	0	0	0	542	11	0	100	10	86	13	13	0	35	3	71	5	41	0	0	5	0	5	40	20	137	0	0	51	22	43	0	2	18	0	73	0	51	33	1722	0	21	0	0	322	22	0	49	42	0	422	0	154	4	60	0	24	0	175	23	390	16	34	0	24	10	0	2	0	0	47	0	76	44	0	7763	0	17	0	0	475	0	12	0	0	14	0	266	145	32	30	0	41	11	71	28	0	385	76	47	129	0	106	204	4	0	35	62	82	0	186	0	8
"100"	178	24	0	0	90	110	30	13	138	3	0	14	8	16	111	1	25	0	436	0	241	36	0	87	23	19	204	37	0	45	0	14	0	118	27	32	2	0	8	112	122	52	70	17	67	11	1	26	125	75	7	38	47	457	0	23	0	0	297	0	91	56	0	161	561	68	144	6	50	0	5	0	90	13	283	0	7	9	0	0	39	1	79	648	51	12	42	41	0	2784	23	20	46	61	528	0	0	44	0	0	0	306	101	5	36	10	38	51	71	26	77	431	89	17	0	19	111	0	0	0	0	51	71	0	182	0	4
